,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
40,Minority Interest,397.62,402.42,414.61,396.05,360.14,324.62,460.54,464.33,536.08,543.48,Upgrade
41,Shareholders' Equity,14245,14207,14197,14148,17105,16779,18358,18334,19968,19622,Upgrade
42,Total Liabilities & Equity,63899,63779,60110,60359,63178,59275,57906,62128,68087,61489,Upgrade
43,Total Debt,14534,16323,15961,18709,17529,17908,16750,20715,23834,18536,Upgrade
44,Net Cash (Debt),-12323,-14520,-14172,-17244,-15817,-16680,-15784,-19350,-22491,-17146,Upgrade
45,Net Cash Per Share,-0.99,-1.17,-1.14,-1.39,-1.32,-1.42,-1.34,-1.64,-1.91,-1.45,Upgrade
46,Filing Date Shares Outstanding,12400,12400,12400,12400,12383,11783,11783,11783,11783,11783,Upgrade
47,Total Common Shares Outstanding,12400,12400,12400,12400,12383,11783,11783,11783,11783,11783,Upgrade
48,Working Capital,-5071,-2830,-2532,-1442,-1269,-446.51,-3147,-3668,-6405,-2405,Upgrade
49,Book Value Per Share,1.12,1.11,1.11,1.11,1.35,1.40,1.52,1.52,1.65,1.62,Upgrade
50,Tangible Book Value,13176,13124,13093,13056,15786,15469,16505,16468,17700,17373,Upgrade
51,Tangible Book Value Per Share,1.06,1.06,1.06,1.05,1.27,1.31,1.40,1.40,1.50,1.47,Upgrade
52,Machinery,-,203.03,-,169.33,-,159.78,-,162.19,-,147.26,Upgrade
53,Construction In Progress,-,5.33,-,28.07,-,0.44,-,-,-,-,Upgrade
