,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
29,Total Liabilities,332.79,353.52,381.41,305.96,234.03,258.93,211.28,188.65,420.59,659.48,Upgrade
30,Common Stock,21.25,21.25,21.25,21.25,21.26,21.52,21.5,22.34,22.34,22.34,Upgrade
31,Additional Paid-In Capital,2554,2554,2554,2554,2555,2571,2570,2620,2620,2620,Upgrade
32,Retained Earnings,863.8,866.31,869.48,871.15,928.67,963.05,913.85,922.07,1208,1279,Upgrade
33,Comprehensive Income & Other,-182.78,-255.51,-193.65,-284.85,-288.77,-350.54,-251.21,-198.12,96.52,-27.16,Upgrade
34,Total Common Equity,3256,3186,3251,3162,3216,3205,3254,3367,3947,3895,Upgrade
35,Minority Interest,67.5,59.6,51.48,58.29,62.67,67.87,68.03,73.12,83.47,86.97,Upgrade
36,Shareholders' Equity,3324,3246,3303,3220,3278,3272,3322,3440,4031,3982,Upgrade
37,Total Liabilities & Equity,3657,3599,3684,3526,3512,3531,3534,3628,4451,4641,Upgrade
38,Total Debt,125.25,123.76,117.98,99.07,95.61,97.73,101.96,63.58,253.13,410.26,Upgrade
39,Net Cash (Debt),1141,1196,1374,1231,960.16,848.67,1050,1207,1125,1288,Upgrade
40,Net Cash Growth,-16.98%,-2.84%,43.14%,45.07%,-8.51%,-29.71%,-6.69%,-6.28%,-31.50%,-37.02%,Upgrade
41,Net Cash Per Share,0.26,0.27,0.31,-,0.22,-,0.23,0.26,0.24,0.28,Upgrade
42,Filing Date Shares Outstanding,4404,4404,4404,4404,4404,4465,4465,4663,4663,4663,Upgrade
43,Total Common Shares Outstanding,4404,4404,4404,4404,4404,4465,4465,4663,4663,4663,Upgrade
44,Working Capital,1885,1856,2010,2065,2054,2035,2102,2323,2856,2931,Upgrade
45,Book Value Per Share,0.74,0.72,0.74,0.72,0.73,0.72,0.73,0.72,0.85,0.84,Upgrade
46,Tangible Book Value,3200,3131,3195,3106,3162,3153,3189,3300,3878,3826,Upgrade
47,Tangible Book Value Per Share,0.73,0.71,0.73,0.71,0.72,0.71,0.71,0.71,0.83,0.82,Upgrade
48,Land,-,65.87,-,72.49,-,73.49,-,73.95,-,77.31,Upgrade
49,Buildings,-,431.75,-,353.21,-,320.86,-,306.5,-,254.68,Upgrade
50,Machinery,-,170.98,-,169.18,-,152.9,-,138.1,-,177.97,Upgrade
51,Construction In Progress,-,26.06,-,82.13,-,95.35,-,66.06,-,89.35,Upgrade
52,Leasehold Improvements,-,94.1,-,63.94,-,57.59,-,45.31,-,93.9,Upgrade
