,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
27,Long-Term Leases,56.32,67.73,71.71,15.79,2.15,6.73,7.48,12.75,10.02,19.08,Upgrade
28,Long-Term Deferred Tax Liabilities,20.02,23.09,26.19,9.22,9.03,10.96,11.63,12.94,12.74,13.34,Upgrade
29,Total Liabilities,4465,4330,4298,4046,4127,4019,4038,3931,3942,4431,Upgrade
30,Common Stock,395.85,395.85,395.85,395.85,395.85,395.85,395.85,395.85,395.85,395.85,Upgrade
31,Additional Paid-In Capital,3744,3744,3744,3744,3744,3744,3744,3744,3744,3744,Upgrade
32,Retained Earnings,-6929,-6824,-6678,-6552,-6457,-6405,-6599,-6552,-6490,-5547,Upgrade
33,Treasury Stock,-6.24,-6.24,-6.24,-6.24,-6.24,-6.24,-6.24,-6.24,-6.24,-6.24,Upgrade
34,Comprehensive Income & Other,836.44,844.7,948.75,1060,1081,1129,1159,1119,1156,1110,Upgrade
35,Total Common Equity,-1958,-1845,-1595,-1358,-1242,-1143,-1306,-1299,-1200,-302.42,Upgrade
36,Minority Interest,294.14,293.05,304.96,323.72,316.56,314.67,294.97,287.44,283.52,371.92,Upgrade
37,Shareholders' Equity,-1664,-1552,-1290,-1034,-925.23,-827.97,-1011,-1012,-916.16,69.5,Upgrade
38,Total Liabilities & Equity,2801,2778,3008,3012,3202,3191,3028,2919,3026,4501,Upgrade
39,Total Debt,3935,3798,3740,3501,3546,3457,3416,3347,3316,3855,Upgrade
40,Net Cash (Debt),-3487,-3376,-3201,-3015,-3064,-2992,-2923,-2908,-2863,-2900,Upgrade
41,Net Cash Per Share,-0.88,-0.85,-0.81,-0.76,-0.77,-0.76,-0.74,-0.73,-0.72,-0.73,Upgrade
42,Filing Date Shares Outstanding,3959,3955,3955,3955,3955,3955,3955,3955,3955,3955,Upgrade
43,Total Common Shares Outstanding,3959,3955,3955,3955,3955,3955,3955,3955,3955,3955,Upgrade
44,Working Capital,233.2,215.24,335.34,296.57,426.37,411.04,226.17,181.07,175.53,901.31,Upgrade
45,Book Value Per Share,-0.49,-0.47,-0.40,-0.34,-0.31,-0.29,-0.33,-0.33,-0.30,-0.08,Upgrade
46,Tangible Book Value,-2599,-2480,-2235,-1999,-1887,-1800,-1976,-1969,-1869,-1009,Upgrade
47,Tangible Book Value Per Share,-0.66,-0.63,-0.57,-0.51,-0.48,-0.46,-0.50,-0.50,-0.47,-0.26,Upgrade
48,Machinery,-,-,151.73,-,226.02,-,250.12,-,264.41,-,Upgrade
49,Leasehold Improvements,-,-,20.49,-,25.21,-,27.37,-,28.1,-,Upgrade
