,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
38,Total Common Equity,5151,5091,4914,4816,4714,4592,4387,4036,4103,3757
39,Minority Interest,868.14,860.46,226.79,221.03,210.75,197.23,131.37,126.24,113.47,113.36
40,Shareholders' Equity,6019,5951,5140,5037,4925,4789,4518,4162,4216,3871
41,Total Liabilities & Equity,10779,11367,11525,11957,11196,11438,10454,9110,7301,7078
42,Total Debt,2411,2138,2351,2358,2208,1979,1952,1901,821.1,651.21
43,Net Cash (Debt),-108.44,1180,822.67,1319,383.72,992.69,362.59,729.85,493.84,761.83
44,Net Cash Growth,-,-10.52%,114.39%,32.83%,5.83%,36.01%,-26.58%,-4.20%,205.35%,-27.95%
45,Net Cash Per Share,-0.03,0.28,0.20,0.31,0.09,0.24,0.09,0.17,0.12,0.19
46,Filing Date Shares Outstanding,4218,4218,4218,4218,4218,4218,4218,4218,4218,4018
47,Total Common Shares Outstanding,4218,4218,4218,4218,4218,4218,4218,4218,4218,4018
48,Working Capital,479.56,537.42,432.34,405.87,805.23,630.05,509.66,701.85,44.01,12.35
49,Book Value Per Share,1.22,1.21,1.17,1.14,1.12,1.09,1.04,0.96,0.97,0.94
50,Tangible Book Value,2351,2254,2019,1879,1737,1572,1690,2055,2336,1866
51,Tangible Book Value Per Share,0.56,0.53,0.48,0.45,0.41,0.37,0.40,0.49,0.55,0.46
52,Buildings,-,3314,-,3081,-,2774,-,2520,-,2464
53,Machinery,-,992.44,-,923.42,-,879.95,-,736.43,-,628.39
54,Construction In Progress,-,363.49,-,458.58,-,515.76,-,175.53,-,63.79
