,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
29,Long-Term Deferred Tax Liabilities,740.21,695.76,647.25,588.92,557.6,518.28,547.21,502.36,464.95,353.09,Upgrade
30,Other Long-Term Liabilities,931.65,931.53,856.51,821.54,811.34,774.29,876.22,827.11,961.13,965.31,Upgrade
31,Total Liabilities,18690,18225,18421,17560,16869,17893,18613,18901,18792,17977,Upgrade
32,Common Stock,1158,1158,1158,1158,1158,1158,1158,1158,1158,1158,Upgrade
33,Retained Earnings,5180,4855,4584,4160,4021,3750,4183,3952,3779,3690,Upgrade
34,Comprehensive Income & Other,24.36,48.36,7.06,40.06,23.27,12.01,-74.83,-117.26,-160.24,-205.87,Upgrade
35,Shareholders' Equity,6363,6061,5748,5358,5202,4920,5266,4992,4777,4642,Upgrade
36,Total Liabilities & Equity,25053,24286,24170,22918,22071,22813,23879,23893,23568,22619,Upgrade
37,Total Debt,16611,16262,16551,15817,15158,16249,16812,17149,16926,16192,Upgrade
38,Net Cash (Debt),-15939,-15725,-16157,-15262,-14750,-15793,-16325,-16687,-16518,-15646,Upgrade
39,Net Cash Per Share,-22.97,-22.66,-23.28,-21.99,-21.25,-22.76,-23.52,-24.04,-23.80,-22.54,Upgrade
40,Filing Date Shares Outstanding,694.01,694.01,694.01,694.01,694.01,694.01,694.01,694.01,694.01,694.01,Upgrade
41,Total Common Shares Outstanding,694.01,694.01,694.01,694.01,694.01,694.01,694.01,694.01,694.01,694.01,Upgrade
42,Working Capital,-1194,-2269,-2570,-3180,-1874,-2136,-1533,-1096,-1502,-1298,Upgrade
43,Book Value Per Share,9.17,8.73,8.28,7.72,7.50,7.09,7.59,7.19,6.88,6.69,Upgrade
44,Tangible Book Value,6363,6061,5748,5358,5202,4920,5266,4992,4777,4642,Upgrade
45,Tangible Book Value Per Share,9.17,8.73,8.28,7.72,7.50,7.09,7.59,7.19,6.88,6.69,Upgrade
46,Machinery,22991,23735,24012,24520,23941,23692,23053,22529,21626,19704,Upgrade
