,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
40,Total Debt,15357,14055,17957,17920,17842,14017,15670,14013,15201,12862,Upgrade
41,Net Cash (Debt),-2233,-2526,107.14,-3759,616.65,2674,7492,7488,8024,4650,Upgrade
42,Net Cash Growth,-,-,-82.62%,-,-91.77%,-64.30%,-6.64%,61.04%,43.46%,50.15%,Upgrade
43,Net Cash Per Share,-0.40,-0.45,0.02,-0.67,0.11,0.47,1.33,1.33,1.43,0.83,Upgrade
44,Filing Date Shares Outstanding,5634,5634,5634,5634,5633,5631,5627,5624,5624,5624,Upgrade
45,Total Common Shares Outstanding,5634,5634,5634,5634,5633,5631,5627,5624,5624,5624,Upgrade
46,Working Capital,-13076,-8719,-5105,-7677,-7664,-4158,-983.46,1629,-4906,-2870,Upgrade
47,Book Value Per Share,2.22,2.47,2.19,2.37,2.73,3.31,3.42,3.75,3.28,3.48,Upgrade
48,Tangible Book Value,12244,13641,12093,13111,15132,18406,18976,20849,18194,19297,Upgrade
49,Tangible Book Value Per Share,2.17,2.42,2.15,2.33,2.69,3.27,3.37,3.71,3.23,3.43,Upgrade
50,Land,-,120.23,-,118.36,-,119.92,-,119.2,-,121.23,Upgrade
51,Buildings,-,12388,-,12535,-,12340,-,12381,-,12363,Upgrade
52,Machinery,-,41245,-,39368,-,38575,-,37729,-,37245,Upgrade
53,Construction In Progress,-,668.3,-,412.01,-,482.37,-,464.42,-,486.11,Upgrade
