,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
15,Other Long-Term Assets,22.18,21.11,14.27,9.48,9.33,8.05,11.24,13.4,14.57,113.76,Upgrade
16,Total Assets,3839,3816,3459,3482,3637,4046,4542,4495,4344,4340,Upgrade
17,Accounts Payable,559.15,751.44,572.29,613.19,643.75,1007,812.77,719.56,590.14,460.64,Upgrade
18,Accrued Expenses,131.25,238.96,118.84,159.53,321.17,149.67,172.38,164.6,245.06,156.36,Upgrade
19,Current Portion of Long-Term Debt,312.4,162.04,168.34,168.12,172.9,307.14,412.04,198.67,191.31,150,Upgrade
20,Current Portion of Leases,136.65,135.82,139.92,156.72,183.66,174.24,173.14,214.43,235.46,199.15,Upgrade
21,Current Income Taxes Payable,31.84,14.04,6.88,22.42,12.25,17.82,19.21,15.81,5.45,-,Upgrade
22,Current Unearned Revenue,220.88,48.69,60.96,52.58,72.02,110.77,76.26,61.53,74.61,134.11,Upgrade
23,Other Current Liabilities,126.42,130.5,104.59,112.75,-,184.49,222.12,156.51,-,213.94,Upgrade
24,Total Current Liabilities,1519,1481,1172,1285,1406,1952,1888,1531,1342,1314,Upgrade
25,Long-Term Debt,149.79,230.44,268.3,163.38,187.52,61.94,65.44,339.08,357.48,305.19,Upgrade
26,Long-Term Leases,169.29,175.05,79.02,120.03,145.71,136.8,174.37,215.86,226.23,165.88,Upgrade
27,Long-Term Unearned Revenue,0.02,0.11,0.24,0.34,0.47,0.59,0.71,0.83,0.96,1.1,Upgrade
28,Long-Term Deferred Tax Liabilities,-,-,0.45,0.54,0.63,0.72,0.8,0.89,0.98,1.07,Upgrade
29,Total Liabilities,1838,1887,1520,1570,1740,2152,2129,2088,1928,1787,Upgrade
30,Common Stock,140.31,140.31,140.31,140.31,140.31,140.31,140.31,140.31,140.31,140.31,Upgrade
31,Additional Paid-In Capital,1657,1657,1657,1657,1657,1657,1657,1657,1657,1657,Upgrade
32,Retained Earnings,-151.33,-11.81,-28.87,-51.22,-296.76,-89.6,419.5,404.39,391.13,522.48,Upgrade
33,Comprehensive Income & Other,361.05,143.9,166.19,156.59,396.8,164.5,176.11,184.21,206.24,217.16,Upgrade
34,Total Common Equity,2007,1929,1934,1902,1897,1872,2393,2386,2394,2537,Upgrade
35,Minority Interest,-5.88,-0.63,4.95,9.82,-0.16,22.03,20.24,22.07,21.85,15.99,Upgrade
36,Shareholders' Equity,2001,1928,1939,1912,1897,1894,2413,2408,2416,2553,Upgrade
37,Total Liabilities & Equity,3839,3816,3459,3482,3637,4046,4542,4495,4344,4340,Upgrade
38,Total Debt,768.13,703.35,655.58,608.25,689.79,680.12,824.99,968.04,1010,820.22,Upgrade
39,Net Cash (Debt),381.22,330.25,384.69,463.37,446.95,447.85,479.59,325.28,325.79,737.55,Upgrade
40,Net Cash Growth,-0.90%,-28.73%,-13.93%,3.47%,-6.81%,37.68%,47.21%,-55.90%,-76.87%,-65.06%,Upgrade
41,Net Cash Per Share,0.17,0.15,0.17,0.21,0.20,0.20,0.22,0.15,0.15,0.33,Upgrade
42,Filing Date Shares Outstanding,2179,2174,2201,2195,2193,2193,2193,2201,2221,2241,Upgrade
43,Total Common Shares Outstanding,2179,2174,2201,2195,2193,2193,2193,2201,2221,2241,Upgrade
44,Working Capital,936.36,665.03,909.12,941.8,906.77,661.37,911.3,1124,1141,1200,Upgrade
45,Book Value Per Share,0.92,0.89,0.88,0.87,0.86,0.85,1.09,1.08,1.08,1.13,Upgrade
46,Tangible Book Value,1981,1901,1906,1874,1868,1840,2359,2352,2358,2497,Upgrade
47,Tangible Book Value Per Share,0.91,0.87,0.87,0.85,0.85,0.84,1.08,1.07,1.06,1.11,Upgrade
48,Buildings,-,633.5,-,623.87,-,665.35,-,660.09,-,489.36,Upgrade
49,Machinery,-,264.54,-,261.67,-,265.28,-,265.12,-,247.37,Upgrade
50,Construction In Progress,-,440.01,-,24.72,-,3.6,-,3.07,-,-,Upgrade
51,Leasehold Improvements,-,518.15,-,450.49,-,397.22,-,325.61,-,243.19,Upgrade
