,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020
22,Short-Term Debt,904.23,901.84,1383,1402,452.66,689.85,689.89,1184,604.37,517.91
23,Current Portion of Leases,9.48,13.52,11.44,7.52,7.7,9.2,8.95,11.44,17.04,17.35
24,Current Income Taxes Payable,51.38,37.3,69.58,51.74,97.83,60.69,93.84,76.59,128.51,49
25,Current Unearned Revenue,3.13,3.87,5.3,5.46,10.17,9.12,6.29,4.4,8.49,4.25
26,Other Current Liabilities,362.57,236.12,316.03,183.99,222.86,187.4,250.67,201.48,242.15,237.63
27,Total Current Liabilities,2241,1894,2563,2272,1539,1796,1937,2092,1790,1507
28,Long-Term Debt,633.52,598.93,-,-,574.73,574.62,575.63,-,574.56,574.37
29,Long-Term Leases,53.17,38.61,41.31,38.61,43.45,36.07,46.41,24.54,28.55,14.31
30,Long-Term Deferred Tax Liabilities,41.82,35.51,40.78,31.19,34.68,38.61,42.36,45.46,50.35,55.54
31,Other Long-Term Liabilities,17.3,11.01,10.78,5.46,8.02,13.7,9.5,5.12,5.14,9.07
32,Total Liabilities,2987,2578,2656,2348,2200,2459,2611,2167,2449,2160
33,Common Stock,142.38,142.38,142.38,142.38,142.16,141.72,139.33,134.62,134.62,134.4
34,Additional Paid-In Capital,-,618.52,618.52,618.52,615.64,614.62,599.66,553.76,556.27,550.56
35,Retained Earnings,-,1874,1944,1719,1815,1644,1645,1443,1506,1422
36,Treasury Stock,-91.45,-91.86,-91.86,-91.87,-91.76,-91.56,-92.51,-92.09,-92.09,-92.93
37,Comprehensive Income & Other,2422,-160.27,-178.08,-118.13,-135.58,64.03,102.82,173.11,82.92,47
38,Total Common Equity,2473,2383,2435,2270,2345,2373,2395,2212,2188,2061
39,Minority Interest,9.86,2.63,2.55,1.82,1.59,1.34,1.01,72.63,2.5,8.86
40,Shareholders' Equity,2483,2386,2437,2272,2347,2374,2396,2285,2190,2070
41,Total Liabilities & Equity,5470,4963,5094,4620,4547,4833,5007,4452,4639,4230
42,Total Debt,1600,1553,1435,1448,1079,1310,1321,1219,1225,1124
43,Net Cash (Debt),-421.25,-340.25,-45.8,-13.12,-90.82,-331.71,-423.93,-292.5,-293.8,-254.85
44,Net Cash Per Share,-0.06,-0.05,-0.01,-0.00,-0.01,-0.05,-0.06,-0.04,-0.04,-0.04
45,Filing Date Shares Outstanding,7088,7085,7085,7085,7074,7051,6924,6851,6844,6832
46,Total Common Shares Outstanding,7088,7085,7085,7085,7074,7051,6924,6851,6844,6832
47,Working Capital,918.32,1104,548.51,653.22,1225,1165,1097,589.79,1058,1030
48,Book Value Per Share,0.35,0.34,0.34,0.32,0.33,0.34,0.35,0.32,0.32,0.30
49,Tangible Book Value,1745,1702,1735,1686,1744,1757,1761,1519,1479,1337
50,Tangible Book Value Per Share,0.25,0.24,0.24,0.24,0.25,0.25,0.25,0.22,0.22,0.20
51,Buildings,-,-,601.54,-,555.28,-,552.36,-,544.18,-
52,Machinery,-,-,1726,-,1550,-,1484,-,1371,-
53,Construction In Progress,-,-,187.22,-,109.89,-,127.43,-,130.14,-
54,Leasehold Improvements,-,-,33.89,-,25.01,-,35.03,-,28.4,-
