,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
36,Retained Earnings,11035,10344,9854,9584,9383,9125,8981,7930,4847,4307,Upgrade
37,Comprehensive Income & Other,-748.04,-356.42,-615.63,-142.51,803.35,1446,951.05,719.24,-575.58,-228.21,Upgrade
38,Total Common Equity,16634,16708,15950,16464,17171,17958,17268,16164,11566,11584,Upgrade
39,Minority Interest,510.32,598.43,496.66,417.43,376.86,414.8,641.08,570.69,412.09,356.78,Upgrade
40,Shareholders' Equity,17144,17306,16446,16881,17548,18373,17909,16735,11978,11941,Upgrade
41,Total Liabilities & Equity,71269,64776,59183,55109,58971,59534,58985,52336,37044,33332,Upgrade
42,Total Debt,7002,6219,5853,5873,7674,7341,7484,5793,3695,1878,Upgrade
43,Net Cash (Debt),3390,5461,2141,4784,1412,5511,3637,5675,6676,7278,Upgrade
44,Net Cash Growth,58.34%,14.15%,51.65%,-13.18%,-61.19%,-2.90%,-45.52%,-22.02%,4.32%,29.33%,Upgrade
45,Net Cash Per Share,1.34,2.21,0.86,1.92,0.56,2.18,1.48,-,2.87,-,Upgrade
46,Filing Date Shares Outstanding,2521,2508,2508,2500,2495,2480,2471,2452,2371,2363,Upgrade
47,Total Common Shares Outstanding,2521,2508,2508,2500,2495,2480,2471,2452,2371,2363,Upgrade
48,Working Capital,7599,7977,6826,7026,7616,7911,7864,7631,7985,6490,Upgrade
49,Book Value Per Share,6.60,6.66,6.36,6.59,6.88,7.24,6.99,6.59,4.88,4.90,Upgrade
50,Tangible Book Value,12170,12444,11452,12385,12656,13690,12617,11840,9590,9586,Upgrade
51,Tangible Book Value Per Share,4.83,4.96,4.57,4.95,5.07,5.52,5.11,4.83,4.04,4.06,Upgrade
52,Land,-,2170,-,2346,-,2430,-,2389,-,1313,Upgrade
53,Machinery,-,3106,-,3172,-,3180,-,2712,-,1547,Upgrade
54,Construction In Progress,-,6.72,-,14.54,-,235.43,-,180.44,-,164.79,Upgrade
55,Leasehold Improvements,-,510.67,-,504.24,-,514,-,429.24,-,200.21,Upgrade
