,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
21,Current Portion of Leases,2.95,1.96,1.13,2.3,2.15,2.25,0.86,1.7,2.35,1.78,Upgrade
22,Current Income Taxes Payable,13.24,14.7,14.29,17.35,22.02,24.67,25.95,23.68,19.7,16.8,Upgrade
23,Current Unearned Revenue,-,-,-,-,0.53,-,-,-,0.05,-,Upgrade
24,Other Current Liabilities,3.26,6.37,2.35,2.53,4.27,4.68,5.65,4.31,6.97,4.13,Upgrade
25,Total Current Liabilities,149.97,166.79,156.26,208.53,201.07,270.11,242.63,177.44,161.89,134.54,Upgrade
26,Long-Term Leases,1.03,1.16,0.12,0.27,1.11,1.88,0.22,0.44,2.42,3,Upgrade
27,Long-Term Deferred Tax Liabilities,5.07,5.35,6.21,7.2,10.23,10.17,12.11,11.33,9.78,8.31,Upgrade
28,Other Long-Term Liabilities,-,-,-,-,-,-,-,0.48,0.44,0.89,Upgrade
29,Total Liabilities,156.06,173.3,162.59,216.01,212.41,282.16,254.96,189.69,174.52,146.75,Upgrade
30,Common Stock,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.51,3.47,Upgrade
31,Additional Paid-In Capital,-,179.75,-,179.75,-,179.75,-,179.75,-,162.02,Upgrade
32,Retained Earnings,77.93,130.86,132.23,172.04,186.07,225.15,226.68,244.27,195.01,206.11,Upgrade
33,Comprehensive Income & Other,216.67,7.67,212.52,12.18,240.51,48.92,252.46,35.19,207.4,16,Upgrade
34,Total Common Equity,298.12,321.79,348.26,367.49,430.08,457.34,482.65,462.72,405.92,387.59,Upgrade
35,Minority Interest,-6.6,-6.59,-6.39,-6.23,-6.64,-6.52,-6.15,-5.78,-3.95,-4.49,Upgrade
36,Shareholders' Equity,291.51,315.2,341.87,361.26,423.44,450.82,476.5,456.94,401.98,383.11,Upgrade
37,Total Liabilities & Equity,447.57,488.5,504.46,577.27,635.85,732.98,731.46,646.63,576.5,529.86,Upgrade
38,Total Debt,20.96,25.75,21.84,24.96,26.64,4.13,1.08,2.14,4.76,4.78,Upgrade
39,Net Cash (Debt),12.64,27.47,55.36,74.46,122.95,134.23,166.55,168.21,173.9,179.91,Upgrade
40,Net Cash Growth,-77.17%,-63.11%,-54.97%,-44.53%,-26.18%,-20.20%,-4.23%,-6.50%,-25.53%,-,Upgrade
41,Net Cash Per Share,0.02,0.04,0.08,0.11,0.18,0.19,0.24,0.24,0.25,0.25,Upgrade
42,Filing Date Shares Outstanding,701.43,701.43,701.43,701.43,701.43,701.43,701.43,701.43,701.43,694.08,Upgrade
43,Total Common Shares Outstanding,701.43,701.43,701.43,701.43,701.43,701.43,701.43,701.43,701.43,694.08,Upgrade
44,Working Capital,156.49,174.66,237.1,254.71,335.31,405.89,414.55,389.76,340.49,315.89,Upgrade
45,Book Value Per Share,0.43,0.46,0.50,0.52,0.61,0.65,0.69,0.66,0.58,0.56,Upgrade
46,Tangible Book Value,298.09,321.76,348.25,367.46,430.02,457.22,481.16,459.02,399.39,377.12,Upgrade
47,Tangible Book Value Per Share,0.42,0.46,0.50,0.52,0.61,0.65,0.69,0.65,0.57,0.54,Upgrade
48,Machinery,-,121.78,-,133.02,-,111.35,-,107.44,-,91,Upgrade
49,Construction In Progress,-,1.04,-,-,-,2.03,-,-,-,0.48,Upgrade
50,Leasehold Improvements,-,3.69,-,3.74,-,4.09,-,3.97,-,3.56,Upgrade
