,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
22,Accrued Expenses,24635,25624,23945,27362,27701,31607,25898,25124,19019,20734,Upgrade
23,Short-Term Debt,-,1752,-,1551,-,1780,-,3502,1841,5861,Upgrade
24,Current Portion of Long-Term Debt,95215,82993,72775,72250,221419,195981,206213,207998,221028,212651,Upgrade
25,Current Portion of Leases,832.56,1096,1081,1153,1236,1130,1040,819.59,812.68,747.78,Upgrade
26,Current Income Taxes Payable,2631,3055,2621,4281,3814,3743,3306,2860,1908,2712,Upgrade
27,Current Unearned Revenue,12202,12555,13360,13012,15931,11250,9291,9066,7853,8020,Upgrade
28,Other Current Liabilities,233312,237606,241818,244910,90581,90359,80704,76179,68926,69838,Upgrade
29,Total Current Liabilities,459095,442485,427198,445012,456259,425932,409150,401964,390686,393633,Upgrade
30,Long-Term Debt,68902,69009,79668,83909,93929,114057,117601,117010,111508,94574,Upgrade
31,Long-Term Leases,2359,2648,2908,2893,2679,2898,3112,2932,3263,3356,Upgrade
32,Long-Term Unearned Revenue,11584,11409,10844,10777,10250,10083,9234,8388,7659,6845,Upgrade
33,Long-Term Deferred Tax Liabilities,9273,9364,9749,9676,9587,9938,9626,8362,7772,7583,Upgrade
34,Other Long-Term Liabilities,27684,29007,28121,24606,18728,22164,22239,23270,23236,23147,Upgrade
35,Total Liabilities,580608,565614,560339,578919,593586,587875,573804,565060,547495,532251,Upgrade
36,Common Stock,2356,2356,2356,2356,2356,2356,2356,2356,2356,2356,Upgrade
37,Additional Paid-In Capital,11282,11282,11282,11282,11282,11282,11282,11282,11282,11282,Upgrade
38,Retained Earnings,46353,46098,50673,50442,51455,50425,49390,45582,42370,42542,Upgrade
39,Comprehensive Income & Other,-2953,-1410,1239,-134.41,-174.68,-1235,125.33,2769,11456,12519,Upgrade
40,Total Common Equity,57038,58326,65550,63946,64919,62828,63154,61989,67464,68699,Upgrade
41,Minority Interest,41295,41792,39652,38210,35984,29982,26067,24684,22774,23125,Upgrade
42,Shareholders' Equity,98333,100119,105202,102156,100902,92811,89221,86673,90239,91824,Upgrade
43,Total Liabilities & Equity,678942,665733,665542,681074,694489,680686,663025,651733,637734,624075,Upgrade
44,Total Debt,167308,157499,156432,161757,319264,315846,327966,332262,338453,317190,Upgrade
45,Net Cash (Debt),-70609,-67714,-57645,-49705,-200889,-224395,-239675,-238675,-247487,-240260,Upgrade
46,Net Cash Per Share,-30.08,-28.82,-24.58,-21.14,-85.70,-95.80,-102.48,-102.17,-105.69,-102.75,Upgrade
47,Filing Date Shares Outstanding,2356,2356,2356,2356,2356,2356,2356,2356,2356,2356,Upgrade
48,Total Common Shares Outstanding,2356,2356,2356,2356,2356,2356,2356,2356,2356,2356,Upgrade
49,Working Capital,-152840,-149782,-122281,-111062,-91517,-68412,-83659,-82120,-82758,-100221,Upgrade
50,Book Value Per Share,23.63,24.18,27.24,26.56,26.97,26.00,26.14,25.65,25.08,25.69,Upgrade
51,Tangible Book Value,-13252,-14303,-6336,-4449,262.88,-789.3,-3810,-3461,-1896,-1322,Upgrade
52,Tangible Book Value Per Share,-6.20,-6.65,-3.27,-2.47,-0.47,-1.00,-2.28,-2.13,-4.35,-4.03,Upgrade
53,Land,-,21817,-,18439,-,15601,-,15256,-,14750,Upgrade
54,Machinery,-,27989,-,26933,-,21923,-,19049,-,19064,Upgrade
55,Construction In Progress,-,6780,-,6285,-,4119,-,2307,-,2884,Upgrade
