,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
29,Common Stock,86.99,86.99,86.99,86.99,86.99,86.99,86.99,86.99,86.99,86.99,Upgrade
30,Additional Paid-In Capital,446.11,446.11,446.11,446.11,446.11,446.11,446.11,446.11,446.11,446.11,Upgrade
31,Retained Earnings,1055,1125,1239,1263,1351,1332,1326,1286,1286,1337,Upgrade
32,Comprehensive Income & Other,66.42,-7.92,-15.09,116.89,189.69,343.08,264.72,264.72,-1.42,120.82,Upgrade
33,Total Common Equity,1654,1651,1757,1913,2073,2209,2124,2084,1818,1991,Upgrade
34,Minority Interest,0.08,-0.08,3.94,4.45,3.77,2.26,-1.12,-0.85,-1.98,-0.96,Upgrade
35,Shareholders' Equity,1654,1650,1760,1918,2077,2211,2123,2083,1816,1990,Upgrade
36,Total Liabilities & Equity,3334,3780,4281,4074,4528,5193,4864,4703,4164,4827,Upgrade
37,Total Debt,939.94,1281,1864,1502,1830,1852,1867,1586,1701,1955,Upgrade
38,Net Cash (Debt),-520.76,-364.85,-536.7,-426.73,-951.51,-988.63,-1087,-782.16,-1082,-1182,Upgrade
39,Net Cash Per Share,-0.60,-0.42,-0.62,-0.49,-1.09,-1.14,-1.25,-0.90,-1.24,-1.36,Upgrade
40,Filing Date Shares Outstanding,869.92,869.92,869.92,869.92,869.92,869.92,869.92,869.92,869.92,869.92,Upgrade
41,Total Common Shares Outstanding,869.92,869.92,869.92,869.92,869.92,869.92,869.92,869.92,869.92,869.92,Upgrade
42,Working Capital,806.86,764.4,1149,1472,1840,1791,1000,1189,1304,1319,Upgrade
43,Book Value Per Share,1.90,1.90,2.02,2.20,2.38,2.54,2.44,2.40,2.09,2.29,Upgrade
44,Tangible Book Value,1654,1651,1757,1913,2073,2209,2124,2084,1818,1991,Upgrade
45,Tangible Book Value Per Share,1.90,1.90,2.02,2.20,2.38,2.54,2.44,2.40,2.09,2.29,Upgrade
46,Land,-,595.67,-,567.4,-,605.98,-,592.5,-,558.54,Upgrade
47,Machinery,-,3591,-,3922,-,4852,-,4640,-,4334,Upgrade
48,Construction In Progress,-,29.59,-,7.21,-,61.39,-,54.66,-,48.48,Upgrade
