,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
19,Current Portion of Long-Term Debt,-,-,-,-,379.28,354.77,-,-,713.77,660.72,Upgrade
20,Current Portion of Leases,1.61,2.36,7.13,1.62,3.02,5.86,10.27,10.33,11.04,8.55,Upgrade
21,Current Income Taxes Payable,3.44,3.54,10.93,6.61,13.47,66.1,0.74,0.6,0.67,5.1,Upgrade
22,Current Unearned Revenue,-,16.14,20.6,24.24,13.5,15.08,-,10.7,-,51.2,Upgrade
23,Other Current Liabilities,128.57,2065,2082,2065,2135,2025,1963,1747,428.17,1329,Upgrade
24,Total Current Liabilities,2103,7875,7811,7807,7420,7525,6663,6536,1364,2454,Upgrade
25,Long-Term Debt,259.74,-,-,-,-,-,331.48,310.06,3845,3806,Upgrade
26,Long-Term Leases,1.92,15.99,13.75,10.17,10.59,21.65,35.95,49.02,15.83,20.49,Upgrade
27,Long-Term Deferred Tax Liabilities,-,530.73,763.67,1203,1271,1183,1057,975.88,913.35,1124,Upgrade
28,Other Long-Term Liabilities,148.75,514.76,418.4,414.93,338.68,562.1,647.7,631.42,1762,743.97,Upgrade
29,Total Liabilities,2514,8936,9006,9435,9041,9292,8735,8502,7900,8148,Upgrade
30,Common Stock,0.53,0.53,0.53,0.53,0.53,0.53,0.53,105.25,105.25,87.73,Upgrade
31,Additional Paid-In Capital,9050,9050,9050,9050,9050,9050,9050,8945,10022,10004,Upgrade
32,Retained Earnings,-11710,-13436,-12634,-11633,-11148,-11453,-11684,-11718,-13044,-12631,Upgrade
33,Comprehensive Income & Other,320.83,2.08,25.83,-4.43,60.64,51.38,41.11,47.21,85.24,85.56,Upgrade
34,Total Common Equity,-2339,-4384,-3558,-2587,-2038,-2351,-2593,-2621,-2831,-2454,Upgrade
35,Minority Interest,-,670.5,1172,2122,2215,1686,1325,1197,1158,1552,Upgrade
36,Shareholders' Equity,-2339,-3714,-2386,-465.69,177.34,-665.44,-1268,-1424,-1673,-902.04,Upgrade
37,Total Liabilities & Equity,174.51,5223,6621,8969,9218,8627,7467,7078,6227,7246,Upgrade
38,Total Debt,1071,4609,4541,4689,4833,5014,4923,4868,4600,4673,Upgrade
39,Net Cash (Debt),-1069,-4508,-4429,-4528,-4795,-4868,-4906,-4820,-4577,-4627,Upgrade
40,Net Cash Per Share,-2.03,-8.57,-8.42,-8.60,-2.07,-2.10,-2.11,-9.15,-9.90,-10.55,Upgrade
41,Filing Date Shares Outstanding,526.26,526.26,526.26,526.26,526.26,526.26,526.26,526.26,526.26,438.66,Upgrade
42,Total Common Shares Outstanding,526.26,526.26,526.26,526.26,526.26,526.26,526.26,526.26,526.26,438.66,Upgrade
43,Working Capital,-1934,-7172,-7057,-7099,-6775,-6975,-6443,-6261,-1099,-2258,Upgrade
44,Book Value Per Share,-4.44,-8.33,-6.76,-4.92,-3.87,-4.47,-4.93,-4.98,-5.38,-5.60,Upgrade
45,Tangible Book Value,-2339,-4392,-3567,-2598,-2050,-2365,-2608,-2637,-2848,-2473,Upgrade
46,Tangible Book Value Per Share,-4.44,-8.35,-6.78,-4.94,-3.90,-4.49,-4.96,-5.01,-5.41,-5.64,Upgrade
47,Buildings,-,232.3,-,239.55,-,255.47,-,248.15,-,236.77,Upgrade
48,Machinery,-,422.24,-,350.56,-,377.04,-,346.54,-,307.15,Upgrade
49,Construction In Progress,-,1149,-,1188,-,1030,-,676.98,-,445.1,Upgrade
50,Leasehold Improvements,-,0.1,-,0.1,-,0.15,-,2.42,-,2.94,Upgrade
