,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
18,Accrued Expenses,-,15.58,-,2.98,-,4.2,-,3.52,-,7.38,Upgrade
19,Short-Term Debt,-,-,-,86.9,90.13,96.36,95.2,-,-,-,Upgrade
20,Current Portion of Long-Term Debt,491.68,350.31,134.92,50,1600,1479,-,-,1145,1030,Upgrade
21,Current Portion of Leases,10.14,10.71,3.31,3.24,3.17,0.98,3.31,4.7,5.45,5.39,Upgrade
22,Current Income Taxes Payable,-,-,-,-,-,-,-,0,-,0.03,Upgrade
23,Other Current Liabilities,714.05,578.73,627.86,590.03,585.69,583.15,585.49,582.51,585.75,582.99,Upgrade
24,Total Current Liabilities,1307,1080,798.32,743.4,2303,2222,713.24,613.44,1772,1704,Upgrade
25,Long-Term Debt,1252,1417,1561,1550,-,-,1372,1294,-,-,Upgrade
26,Long-Term Leases,19.79,25.1,2.58,4.26,5.9,-,-,0.98,4.35,7.1,Upgrade
27,Long-Term Deferred Tax Liabilities,2.12,1.82,-,0.45,0.63,-,-,-,-,-,Upgrade
28,Total Liabilities,2581,2524,2362,2298,2309,2222,2085,1908,1776,1711,Upgrade
29,Common Stock,24.28,24.61,24.61,24.61,24.86,24.86,24.86,26.31,26.33,27.11,Upgrade
30,Additional Paid-In Capital,2037,2064,2064,2064,2083,2083,2083,2297,2301,2437,Upgrade
31,Retained Earnings,435.5,570.98,778.03,860.46,918.62,954.56,1027,1063,1110,1173,Upgrade
32,Treasury Stock,-,-,-,-,-,-,-,-,-0.15,-,Upgrade
33,Comprehensive Income & Other,2.66,1.97,1.39,1.78,1.81,1.89,49.92,49.85,49.75,49.93,Upgrade
34,Total Common Equity,2499,2661,2868,2950,3029,3065,3185,3436,3487,3688,Upgrade
35,Minority Interest,0.58,-0.66,-0.7,-0.68,-0.67,-0.66,-0.65,-0.64,-0.64,-0.63,Upgrade
36,Shareholders' Equity,2500,2660,2867,2950,3028,3064,3184,3435,3486,3687,Upgrade
37,Total Liabilities & Equity,5081,5185,5229,5248,5337,5286,5270,5344,5262,5398,Upgrade
38,Total Debt,1774,1803,1702,1694,1699,1576,1470,1300,1155,1043,Upgrade
39,Net Cash (Debt),-1259,-1241,-1037,-1550,-905.04,-1387,-437.43,2.72,70.45,324.79,Upgrade
40,Net Cash Growth,-,-,-,-,-,-,-,-99.16%,-92.38%,-76.64%,Upgrade
41,Net Cash Per Share,-0.52,-0.50,-0.42,-0.63,-0.36,-,-0.17,-,0.03,0.12,Upgrade
42,Filing Date Shares Outstanding,2428,2461,2461,2461,2486,2486,2486,2631,2633,2711,Upgrade
43,Total Common Shares Outstanding,2428,2461,2461,2461,2486,2486,2486,2631,2633,2711,Upgrade
44,Working Capital,3247,3833,4228,3810,2819,2850,4271,4147,2936,3157,Upgrade
45,Book Value Per Share,1.03,1.08,1.17,1.20,1.22,1.23,1.28,1.31,1.32,1.36,Upgrade
46,Tangible Book Value,2499,2661,2868,2950,3029,3065,3185,3436,3487,3688,Upgrade
47,Tangible Book Value Per Share,1.03,1.08,1.17,1.20,1.22,1.23,1.28,1.31,1.32,1.36,Upgrade
48,Buildings,-,8.09,-,8.09,-,8.09,-,94.68,-,94.68,Upgrade
49,Machinery,-,21.3,-,15.54,-,15.54,-,18.73,-,19.2,Upgrade
50,Leasehold Improvements,-,16.9,-,5.65,-,5.7,-,15.67,-,16.51,Upgrade
