,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
18,Total Assets,133350,147312,176288,189232,218642,245440,246610,233249,220741,214208,Upgrade
19,Accounts Payable,6808,6549,6591,7388,9314,13475,11373,11897,12163,12182,Upgrade
20,Accrued Expenses,11559,11188,9977,9548,10163,9573,7653,7542,5833,4984,Upgrade
21,Short-Term Debt,820.59,769.8,828.7,1046,1276,1018,3037,1903,1144,937.9,Upgrade
22,Current Portion of Long-Term Debt,30202,27903,31495,18902,13905,21949,23219,24337,17248,17769,Upgrade
23,Current Portion of Leases,4.92,10.28,14.14,14.19,18.74,13.18,15.38,9.9,18.98,16.98,Upgrade
24,Current Income Taxes Payable,7478,7062,5748,5460,5678,5758,6479,6945,7025,6969,Upgrade
25,Current Unearned Revenue,37444,49117,73849,81210,84632,90299,73110,65389,63533,60645,Upgrade
26,Other Current Liabilities,7329,8252,9060,11118,20186,15196,20398,15715,19881,22905,Upgrade
27,Total Current Liabilities,101645,110851,137564,134687,145173,157281,145285,133738,126846,126407,Upgrade
28,Long-Term Debt,8549,12376,9849,22619,30240,34044,46807,46921,50545,44471,Upgrade
29,Long-Term Leases,3.03,4.23,8.23,5.78,12.48,20.64,17.66,15.43,14.34,13.81,Upgrade
30,Long-Term Deferred Tax Liabilities,1283,1292,1330,1287,1525,1813,1811,1916,2043,2028,Upgrade
31,Total Liabilities,111480,124524,148750,158598,176951,193159,193921,182590,179449,172920,Upgrade
32,Common Stock,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,Upgrade
33,Additional Paid-In Capital,3083,3083,3083,3083,3083,3083,3083,3786,3872,4902,Upgrade
34,Retained Earnings,-,-,1015,-,9731,14288,13678,12993,11474,10565,Upgrade
35,Comprehensive Income & Other,-4765,-2834,100.64,3104,946.89,933.66,933.66,933.66,934.41,938.77,Upgrade
36,Total Common Equity,-1682,248.53,4198,6187,13760,18305,17694,17713,16279,16406,Upgrade
37,Minority Interest,23553,22539,23339,24448,27931,33976,34995,32946,25012,24882,Upgrade
38,Shareholders' Equity,21870,22788,27537,30635,41691,52281,52689,50659,41292,41288,Upgrade
39,Total Liabilities & Equity,133350,147312,176288,189232,218642,245440,246610,233249,220741,214208,Upgrade
40,Total Debt,39579,41063,42195,42586,45453,57045,73096,73187,68970,63209,Upgrade
41,Net Cash (Debt),-36931,-37233,-36850,-36591,-33720,-41023,-45671,-45980,-37711,-32192,Upgrade
42,Net Cash Per Share,-21.94,-22.12,-21.89,-21.74,-20.03,-24.36,-27.13,-27.10,-21.96,-18.58,Upgrade
43,Filing Date Shares Outstanding,1683,1683,1683,1683,1683,1683,1683,1685,1702,1716,Upgrade
44,Total Common Shares Outstanding,1683,1683,1683,1683,1683,1683,1683,1685,1702,1716,Upgrade
45,Working Capital,9373,14339,17591,34070,47563,60587,72599,70621,69414,65083,Upgrade
46,Book Value Per Share,-1.00,0.15,2.49,3.68,8.17,10.87,10.51,10.51,9.56,9.56,Upgrade
47,Tangible Book Value,-1684,247.01,4197,6185,13758,18301,17690,17708,16273,16400,Upgrade
48,Tangible Book Value Per Share,-1.00,0.15,2.49,3.67,8.17,10.87,10.51,10.51,9.56,9.56,Upgrade
49,Buildings,-,1380,-,1380,-,1370,-,1656,-,1692,Upgrade
50,Machinery,-,100.78,-,101.42,-,103.1,-,113.64,-,110.26,Upgrade
51,Leasehold Improvements,-,144.74,-,144.99,-,129.62,-,129.52,-,115.34,Upgrade
