,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
43,Net Cash (Debt),-1178,-1192,-1466,-1269,-1202,-1121,-1185,-1246,-1244,-1205,Upgrade
44,Net Cash Per Share,-1.09,-1.10,-1.36,-1.17,-1.11,-1.04,-1.10,-0.98,-1.39,-1.12,Upgrade
45,Filing Date Shares Outstanding,1080,1081,1081,1081,1081,1081,1081,1081,1081,896.27,Upgrade
46,Total Common Shares Outstanding,1080,1081,1081,1081,1081,1081,1081,1081,1081,896.27,Upgrade
47,Working Capital,24.82,100.62,597.85,189.26,146.57,138.84,108.26,63.61,113.57,45.33,Upgrade
48,Book Value Per Share,2.93,2.89,2.83,2.75,2.78,2.70,2.63,2.52,2.46,2.48,Upgrade
49,Tangible Book Value,1470,1406,1308,1211,1210,1104,994.72,868.2,767.88,700.73,Upgrade
50,Tangible Book Value Per Share,1.36,1.30,1.21,1.12,1.12,1.02,0.92,0.80,0.71,0.35,Upgrade
51,Land,-,-,-,8.41,-,8.41,-,-,-,-,Upgrade
52,Buildings,-,1654,-,1675,-,1632,-,1585,-,1293,Upgrade
53,Machinery,-,251.37,-,262.08,-,238.19,-,215.56,-,199.51,Upgrade
54,Construction In Progress,-,146.12,-,78.33,-,68.85,-,82.31,-,224.44,Upgrade
55,Leasehold Improvements,-,38.78,-,29.21,-,29.33,-,29.16,-,24.41,Upgrade
