,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
23,Current Income Taxes Payable,6.37,10.69,22.37,41.05,46.3,41.31,34.01,15.18,10.83,11.42
24,Current Unearned Revenue,15.55,15.78,17.46,11.8,14.85,8.12,9.76,7.95,7.7,6.97
25,Other Current Liabilities,47.02,12.11,8.88,21.92,16.27,3.92,-,7.61,-,78.08
26,Total Current Liabilities,193.95,170.47,162.25,163.71,182.83,142.48,137.3,126.54,109.02,186.49
27,Long-Term Debt,-,-,-,-,1.34,2.73,4.05,5.1,5.55,6.46
28,Long-Term Leases,281.85,313.52,302.06,242.65,255.07,173.33,191.63,183.14,164.49,181.61
29,Long-Term Deferred Tax Liabilities,21.43,17.89,14.12,13.57,14.04,8.96,8.23,8.67,7.88,8.11
30,Other Long-Term Liabilities,36.53,86.21,68.3,78.02,78.07,1.04,1.09,1.13,1.03,1.03
31,Total Liabilities,533.76,588.09,546.73,497.95,531.36,328.55,342.3,324.57,287.96,383.69
32,Common Stock,26.12,26.14,26.14,26.14,26.14,25.83,25.83,25.83,25.83,25.83
33,Additional Paid-In Capital,746.08,750.5,751.07,751.64,752.59,718.43,717.75,717.55,717.55,717.55
34,Retained Earnings,425.04,397.38,350.81,304.49,261.4,248.11,179.85,124.74,72.49,54.32
35,Comprehensive Income & Other,-52.92,-39.24,-34.38,-68,-69.66,13.18,64.12,85.17,6.94,9.56
36,Total Common Equity,1144,1135,1094,1014,970.47,1006,987.55,953.29,822.81,807.26
37,Minority Interest,32.86,30.73,29.82,28.83,31.59,34.93,36.66,36.32,41.96,43.78
38,Shareholders' Equity,1177,1166,1123,1043,1002,1040,1024,989.61,864.77,851.04
39,Total Liabilities & Equity,1711,1754,1670,1541,1533,1369,1367,1314,1153,1235
40,Total Debt,350.36,384.26,365.87,290.41,309.28,221.48,247.08,239.55,216.62,233.91
41,Net Cash (Debt),362.24,368.42,441.72,510.55,436.79,651.84,610.91,554.09,503.11,577.05
42,Net Cash Growth,-17.99%,-27.84%,1.13%,-21.67%,-28.50%,17.64%,21.43%,-3.98%,-,-
43,Net Cash Per Share,1.09,1.11,1.33,1.54,1.32,1.98,1.85,1.31,1.53,2.10
44,Filing Date Shares Outstanding,331.52,333.24,333.24,333.24,333.24,329.23,329.23,329.23,329.23,329.23
45,Total Common Shares Outstanding,332.51,333.24,333.24,333.24,333.24,329.23,329.23,329.23,329.23,329.23
46,Working Capital,557.93,617.42,685.32,674.6,632.71,814.36,815.01,771.19,686.99,667.24
47,Book Value Per Share,3.44,3.41,3.28,3.04,2.91,3.05,3.00,2.90,2.50,2.45
48,Tangible Book Value,825.72,826.12,864.95,794.57,748.59,993.45,975.17,940.84,811.38,795.33
49,Tangible Book Value Per Share,2.48,2.48,2.60,2.38,2.25,3.02,2.96,2.86,2.46,2.42
50,Machinery,-,267.34,-,216.33,-,187.43,-,167.98,-,140.79
51,Construction In Progress,-,33.54,-,3.54,-,20.88,-,20.82,-,1.12
52,Leasehold Improvements,-,181.71,-,155.75,-,126.02,-,112.6,-,107.65
