,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
14,Long-Term Accounts Receivable,3303,3192,3062,2884,2550,2453,1733,1348,1080,739.31,Upgrade
15,Long-Term Deferred Tax Assets,27.99,27.04,15.96,15.13,8.85,7.01,-,-,-,-,Upgrade
16,Other Long-Term Assets,332.97,338.17,1061,1072,1079,836.51,438.23,405.3,311.96,318.26,Upgrade
17,Total Assets,7749,9756,9618,9070,8907,8300,6910,6105,5199,5148,Upgrade
18,Accounts Payable,12.8,27.04,30.58,32.73,27.88,40.63,20.3,7.02,7.31,5.3,Upgrade
19,Accrued Expenses,53.96,89.07,72.63,95.14,56.05,73.42,43.44,56,14.82,23.68,Upgrade
20,Short-Term Debt,-,785.78,-,799.12,776.62,741.71,774.67,796.22,801.7,802.71,Upgrade
21,Current Portion of Long-Term Debt,2479,1463,2114,1124,961.05,868.37,710.37,453.93,483.19,501.08,Upgrade
22,Current Portion of Leases,1.13,0.82,49.62,51.91,53.57,52.71,51.6,50.68,48.97,17.43,Upgrade
23,Current Income Taxes Payable,19.57,29.4,17.02,27.38,19.12,21.89,10.8,28.99,18.04,31.44,Upgrade
24,Current Unearned Revenue,0.1,0.12,0.1,0.29,0.56,0.59,0.9,4.54,0.45,0.29,Upgrade
25,Other Current Liabilities,116.71,1915,109.31,90.47,111.8,72.78,45.72,30.54,98.17,38.31,Upgrade
26,Total Current Liabilities,2683,4310,2393,2221,2048,1915,1700,1472,1473,1420,Upgrade
27,Long-Term Debt,2975,3061,3875,3311,3266,2759,1894,1428,1015,959.7,Upgrade
28,Long-Term Leases,3.77,4.2,953.98,1011,1019,1083,1033,1042,936.78,1007,Upgrade
29,Long-Term Unearned Revenue,15.04,15.4,183.99,215.05,255.44,214.15,181.54,81.96,71.22,-,Upgrade
30,Long-Term Deferred Tax Liabilities,53.15,52.69,53.55,53.65,15.54,15.16,18.98,17.56,12.6,10.56,Upgrade
31,Other Long-Term Liabilities,196.62,192.74,184.38,164.78,125.28,121,100.01,75.13,58.61,43.8,Upgrade
32,Total Liabilities,5927,7636,7643,6977,6729,6107,4928,4117,3567,3442,Upgrade
33,Common Stock,171.23,171.23,171.23,171.23,171.23,171.23,171.23,171.23,171.23,171.23,Upgrade
34,Additional Paid-In Capital,-,725.2,725.2,725.2,725.2,725.2,725.2,725.2,725.2,725.2,Upgrade
35,Retained Earnings,799.33,176.01,157.42,147.41,180.68,166.48,165.28,179.52,231.25,261.35,Upgrade
36,Comprehensive Income & Other,89.76,-92.41,-117.19,-30.81,35.94,126.38,88.66,68.45,-90.92,-52.58,Upgrade
37,Total Common Equity,1060,980.03,936.66,1013,1113,1189,1150,1144,1037,1105,Upgrade
38,Minority Interest,762.3,1139,1038,1080,1066,1003,832.09,843.94,595.47,600.76,Upgrade
39,Shareholders' Equity,1823,2119,1974,2093,2179,2192,1982,1988,1632,1706,Upgrade
40,Total Liabilities & Equity,7749,9756,9618,9070,8907,8300,6910,6105,5199,5148,Upgrade
41,Total Debt,5459,5315,6992,6297,6076,5505,4464,3771,3286,3288,Upgrade
42,Net Cash (Debt),-4356,-4723,-5692,-5298,-4789,-4923,-3732,-2909,-2550,-2219,Upgrade
43,Net Cash Per Share,-2.54,-2.76,-3.32,-3.09,-2.80,-2.87,-2.18,-1.70,-1.49,-,Upgrade
44,Filing Date Shares Outstanding,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,Upgrade
45,Total Common Shares Outstanding,1712,1712,1712,1712,1712,1712,1712,1712,1712,1712,Upgrade
46,Working Capital,117.03,645.02,262.57,46.22,323.4,-48.71,-224.87,-66.33,80.02,505.51,Upgrade
47,Book Value Per Share,0.62,0.57,0.55,0.59,0.65,0.69,0.67,0.67,0.61,0.65,Upgrade
48,Tangible Book Value,933.76,850.02,808.66,885.75,981.29,1053,1017,1012,1037,1105,Upgrade
49,Tangible Book Value Per Share,0.55,0.50,0.47,0.52,0.57,0.61,0.59,0.59,0.61,0.65,Upgrade
50,Land,-,327.62,-,488.28,-,-,-,458,-,228.69,Upgrade
51,Buildings,-,-,-,-,-,509.54,-,-,-,-,Upgrade
52,Machinery,-,164.2,-,169.78,-,175.45,-,128.99,-,86.7,Upgrade
53,Construction In Progress,-,149.22,-,548.15,-,714.46,-,573.03,-,119.25,Upgrade
