,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
39,Net Cash Per Share,-26.33,-26.62,-26.48,-26.53,-26.52,-26.32,-25.83,-26.25,-25.98,-28.22,Upgrade
40,Filing Date Shares Outstanding,145.02,145.02,145.02,145.02,145.02,145.02,145.02,145.02,145.02,145.02,Upgrade
41,Total Common Shares Outstanding,145.02,145.02,145.02,145.02,145.02,145.02,145.02,145.02,145.02,145.02,Upgrade
42,Working Capital,-3660,-3705,-3730,-3704,-3690,-3663,-3598,-3609,-3628,-3620,Upgrade
43,Book Value Per Share,-12.66,-11.82,-12.32,-12.54,-11.14,-16.33,-13.31,-13.71,-19.31,-17.36,Upgrade
44,Tangible Book Value,-1836,-1715,-1786,-1819,-1876,-2541,-2310,-2247,-2975,-2656,Upgrade
45,Tangible Book Value Per Share,-12.66,-11.82,-12.32,-12.54,-12.94,-17.52,-15.93,-15.49,-20.52,-18.32,Upgrade
46,Land,-,1.09,-,1.32,-,1.19,-,1.34,-,1.28,Upgrade
47,Machinery,-,1.42,-,1.47,-,1.87,-,1.69,-,0.48,Upgrade
48,Construction In Progress,-,10.83,-,15.91,-,12.34,-,12.66,-,12.13,Upgrade
