,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
29,Long-Term Leases,1715,1751,1108,21.2,20.55,20.31,21.69,17.75,14.88,12.74,Upgrade
30,Long-Term Deferred Tax Liabilities,4670,4499,4358,4158,4294,4415,4256,4199,3901,3555,Upgrade
31,Other Long-Term Liabilities,120.1,100.65,37.85,84.09,82.4,87.15,88.3,104.56,99.95,105.59,Upgrade
32,Total Liabilities,94124,89887,83703,75515,68036,59575,48754,45777,39764,38523,Upgrade
33,Common Stock,480.53,480.53,480.53,480.53,480.53,480.53,480.53,480.53,480.53,480.53,Upgrade
34,Additional Paid-In Capital,1085,2474,2474,2474,2474,2568,2568,4117,4117,5149,Upgrade
35,Retained Earnings,37221,42733,42274,41982,42976,44365,44240,41465,38835,34833,Upgrade
36,Comprehensive Income & Other,9896,2325,-489.44,-284.76,-579.03,-359.06,-132.49,-133.82,-122.54,-92.06,Upgrade
37,Total Common Equity,48682,48012,44740,44652,45352,47055,47156,45928,43310,40371,Upgrade
38,Minority Interest,492.46,472.45,469.86,484.54,440.26,450.53,481.34,467.19,406.83,425.77,Upgrade
39,Shareholders' Equity,49174,48484,45209,45136,45792,47505,47637,46396,43717,40796,Upgrade
40,Total Liabilities & Equity,143298,138371,128912,120651,113828,107081,96391,92172,83480,79320,Upgrade
41,Total Debt,70135,69025,62202,56825,51280,44268,34768,34135,25965,26306,Upgrade
42,Net Cash (Debt),-58275,-58341,-54786,-46388,-42890,-34492,-26525,-23989,-19295,-20647,Upgrade
43,Net Cash Per Share,-12.42,-12.43,-11.68,-9.89,-9.14,-7.35,-5.65,-5.11,-4.11,-4.40,Upgrade
44,Filing Date Shares Outstanding,4692,4692,4692,4692,4692,4692,4692,4692,4692,4692,Upgrade
45,Total Common Shares Outstanding,4692,4692,4692,4692,4692,4692,4692,4692,4692,4692,Upgrade
46,Working Capital,-441.86,5104,1175,1384,1139,14430,964.73,4787,968.06,1931,Upgrade
47,Book Value Per Share,9.77,9.63,9.53,9.52,9.67,10.03,10.05,9.79,9.23,8.60,Upgrade
48,Tangible Book Value,48399,47725,44448,44352,45009,46742,46840,45615,42993,40083,Upgrade
49,Tangible Book Value Per Share,9.71,9.56,9.47,9.45,9.59,9.96,9.98,9.72,9.16,8.54,Upgrade
50,Land,-,566.22,-,579.76,-,558.28,-,12189,-,-,Upgrade
51,Buildings,-,24637,-,21676,-,12661,-,-,-,10843,Upgrade
52,Machinery,-,80548,-,73649,-,68152,-,66389,-,60540,Upgrade
53,Construction In Progress,-,22052,-,20138,-,15055,-,4528,-,7595,Upgrade
