,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
14,Long-Term Investments,9.1,16.6,81.1,88,102.3,199,336,358.4,611.4,44.9,Upgrade
15,Goodwill,-,-,-,-,-,41.6,235.1,235.1,235.1,235.1,Upgrade
16,Other Intangible Assets,-,-,-,-,-,-,-,0.7,1.3,2,Upgrade
17,Other Long-Term Assets,178.5,188.3,178.8,194.9,195.7,232.2,217.4,208.8,1147,1094,Upgrade
18,Total Assets,3569,3988,3983,4001,3854,4845,5803,5769,5785,5348,Upgrade
19,Accrued Expenses,398.1,18,28.9,19,34.9,17.3,21.4,15.4,57.9,28.3,Upgrade
20,Short-Term Debt,869.5,859.7,350.7,394.7,317.2,134.4,12.5,12.5,366.5,317,Upgrade
21,Current Portion of Long-Term Debt,-,-,-,-,-,-,857.8,1029,-,-,Upgrade
22,Current Portion of Leases,-,0.4,0.4,0.2,0.5,0.5,0.5,0.5,0.5,0.8,Upgrade
23,Current Income Taxes Payable,-,317.5,253.2,319.3,307.6,172.5,5.9,6.1,5.6,20.3,Upgrade
24,Current Unearned Revenue,19.3,304.4,308.2,320.4,310.9,1329,2690,2377,1527,1094,Upgrade
25,Other Current Liabilities,587.2,600.8,413.8,465,420.9,635.7,383.1,481.5,254,322.1,Upgrade
26,Total Current Liabilities,1874,2101,1355,1519,1392,2289,3971,3922,2212,1782,Upgrade
27,Long-Term Debt,508,506.3,1125,804.2,639.7,631.4,4,3.9,1551,2018,Upgrade
28,Long-Term Leases,-,0.7,0.9,-,-,0.2,0.5,0.7,0.9,0.3,Upgrade
29,Long-Term Unearned Revenue,3.2,3.3,3.4,3.4,3.4,4.5,6.2,6.2,6.2,6.2,Upgrade
30,Long-Term Deferred Tax Liabilities,167.2,157.5,239,240,240.5,266.7,316.2,316.6,315.1,315.2,Upgrade
31,Other Long-Term Liabilities,36.6,32.6,28.4,23.6,24.4,24.3,25.1,25.4,25.1,25.7,Upgrade
32,Total Liabilities,2589,2801,2752,2590,2300,3216,4323,4275,4110,4148,Upgrade
33,Common Stock,29.4,29.4,17.4,17.4,17.4,17.4,16.4,16.4,16.4,13.5,Upgrade
34,Additional Paid-In Capital,659.1,659.1,2352,2352,2352,2352,2193,2193,2193,1506,Upgrade
35,Retained Earnings,-1198,-779,-505,-406.7,-322.9,-410.7,-443.1,-444.3,-399.8,-320.8,Upgrade
36,Comprehensive Income & Other,1489,1277,-634.2,-552.4,-492.8,-330.7,-286.3,-270.6,-134.6,1,Upgrade
37,Total Common Equity,980.1,1186,1231,1411,1554,1628,1480,1494,1675,1200,Upgrade
38,Shareholders' Equity,980.1,1186,1231,1411,1554,1628,1480,1494,1675,1200,Upgrade
39,Total Liabilities & Equity,3569,3988,3983,4001,3854,4845,5803,5769,5785,5348,Upgrade
40,Total Debt,1378,1367,1477,1199,957.4,766.5,875.3,1047,1919,2336,Upgrade
41,Net Cash (Debt),-1242,-1222,-1259,-994.7,-866.2,-628.4,-743.9,-700.5,-1283,-1658,Upgrade
42,Net Cash Per Share,-0.85,-1.06,-1.12,-0.88,-0.33,-0.24,-0.30,-0.28,-0.63,-0.82,Upgrade
43,Filing Date Shares Outstanding,1469,1928,2606,2606,2606,2606,2456,2456,2040,2028,Upgrade
44,Total Common Shares Outstanding,1469,1928,2606,2606,2606,2606,2456,2456,2040,2028,Upgrade
45,Working Capital,1500,1672,2357,2189,2154,2069,1031,1031,1567,2177,Upgrade
46,Book Value Per Share,0.67,0.62,0.47,0.54,0.60,0.62,0.60,0.61,0.82,0.59,Upgrade
47,Tangible Book Value,980.1,1186,1231,1411,1554,1587,1245,1259,1438,962.8,Upgrade
48,Tangible Book Value Per Share,0.67,0.62,0.47,0.54,0.60,0.61,0.51,0.51,0.71,0.47,Upgrade
49,Buildings,-,10.7,-,11,-,11.9,-,11.5,-,39.7,Upgrade
50,Machinery,-,6,-,6.1,-,6.9,-,6.6,-,6.4,Upgrade
51,Leasehold Improvements,-,3.7,-,3.7,-,3.8,-,3.8,-,5.4,Upgrade
