,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
17,Other Long-Term Assets,2386,1083,714.4,3185,654.64,1182,2537,694.92,583.49,513.62,Upgrade
18,Total Assets,213708,200320,189358,185742,193094,188421,188070,181531,173950,179604,Upgrade
19,Accounts Payable,13421,11648,13046,14911,17581,18735,18114,13377,13026,18216,Upgrade
20,Accrued Expenses,-,2442,-,3001,-,2996,-,4344,-,3425,Upgrade
21,Short-Term Debt,7000,7000,6000,3000,1500,1500,-,-,-,-,Upgrade
22,Current Portion of Long-Term Debt,42071,42118,42388,40434,34008,27877,35609,45555,53232,31945,Upgrade
23,Current Portion of Leases,22.55,37.95,38.49,16.16,17.61,10.37,27.34,25.08,25.08,28.87,Upgrade
24,Current Income Taxes Payable,2149,2586,481.37,618.26,2429,2720,2688,2269,1477,1727,Upgrade
25,Current Unearned Revenue,27.22,1239,17.88,1794,26.48,1794,22.65,1266,20.31,2403,Upgrade
26,Other Current Liabilities,11779,6957,11062,7598,12935,7434,10195,6515,10646,7573,Upgrade
27,Total Current Liabilities,76469,74029,73034,71373,68497,63067,66657,73351,78426,65319,Upgrade
28,Long-Term Debt,19437,13792,15418,16236,25046,30973,30946,29287,27482,46657,Upgrade
29,Long-Term Leases,924.58,916.71,588.25,51.76,57.48,51.36,63.14,58.61,51.07,61.86,Upgrade
30,Long-Term Unearned Revenue,1478,1475,819.02,794.29,826.61,835.38,573.82,581.83,611.8,549.09,Upgrade
31,Long-Term Deferred Tax Liabilities,335.06,363.7,420.35,523.8,485.58,814,785.31,900.34,713.91,721.55,Upgrade
32,Other Long-Term Liabilities,4988,3487,465.05,457.01,584,241.27,2015,550.11,189.83,279.94,Upgrade
33,Total Liabilities,103632,94064,90745,89436,95497,95982,101040,104729,107474,113588,Upgrade
34,Common Stock,618.88,618.88,618.88,618.88,608.93,595.14,595.14,579.32,559.09,559.09,Upgrade
35,Additional Paid-In Capital,25041,-,25041,-,24145,22833,22833,20909,19312,19312,Upgrade
36,Retained Earnings,72541,-,60602,-,61676,58542,53986,49653,43084,42918,Upgrade
37,Comprehensive Income & Other,1571,91626,76.22,83880,-511.59,-662.31,-587.06,55,374.86,375.58,Upgrade
38,Total Common Equity,99772,92245,86338,84499,85917,81308,76827,71196,63329,63164,Upgrade
39,Minority Interest,10304,14012,12275,11807,11680,11131,10202,5606,3147,2852,Upgrade
40,Shareholders' Equity,110075,106256,98613,96306,97597,92439,87030,76802,66476,66016,Upgrade
41,Total Liabilities & Equity,213708,200320,189358,185742,193094,188421,188070,181531,173950,179604,Upgrade
42,Total Debt,69455,63864,64433,59738,60629,60412,66645,74926,80790,78693,Upgrade
43,Net Cash (Debt),-31953,-32143,-34656,-32351,-11402,-11185,-14381,-29461,-39710,-36834,Upgrade
44,Net Cash Per Share,-3.37,-3.17,-3.66,-3.45,-1.24,-1.09,-1.59,-3.42,-4.49,-4.05,Upgrade
45,Filing Date Shares Outstanding,9476,9476,9476,9476,9334,9121,9121,8878,8571,8571,Upgrade
46,Total Common Shares Outstanding,9476,9476,9476,9476,9334,9121,9121,8878,8571,8571,Upgrade
47,Working Capital,20513,13366,14671,16195,38811,40462,37027,24082,13984,27869,Upgrade
48,Book Value Per Share,10.53,9.74,9.11,8.92,9.20,8.91,8.42,8.02,7.39,7.37,Upgrade
49,Tangible Book Value,99453,91924,86027,84186,85604,80997,76522,70890,62791,62530,Upgrade
50,Tangible Book Value Per Share,10.50,9.70,9.08,8.88,9.17,8.88,8.39,7.98,7.33,7.30,Upgrade
51,Buildings,-,51394,-,47800,-,40745,-,40196,-,39541,Upgrade
52,Machinery,-,68557,-,66414,-,61784,-,61036,-,70921,Upgrade
53,Construction In Progress,-,9019,-,7170,-,8358,-,3944,-,2256,Upgrade
