,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
24,Current Income Taxes Payable,391.83,340.85,174.94,226.85,192.29,221.21,622.14,181.01,205.46,294.62,Upgrade
25,Current Unearned Revenue,863.02,2286,751.15,3125,904.53,4047,1144,3470,881.97,3350,Upgrade
26,Other Current Liabilities,4018,5159,5646,5226,10851,7258,9411,7687,7377,6000,Upgrade
27,Total Current Liabilities,37667,32594,34096,33153,29543,29072,27596,26144,32610,31734,Upgrade
28,Long-Term Debt,22631,26677,34072,29083,28080,22433,16099,13730,14372,9310,Upgrade
29,Long-Term Leases,1176,926.48,1002,931.27,296.9,359.8,343.11,324.27,278.75,324.46,Upgrade
30,Long-Term Unearned Revenue,644.61,636.19,626.06,572.13,619.7,477.83,479.93,420.01,369.19,279.49,Upgrade
31,Long-Term Deferred Tax Liabilities,3485,3730,3552,3926,2498,2456,2189,2280,2042,1942,Upgrade
32,Other Long-Term Liabilities,0.86,4.46,23.66,95.67,175,1303,17.83,-,1600,1600,Upgrade
33,Total Liabilities,65605,64568,73372,67761,61213,56102,46725,42899,51271,45190,Upgrade
34,Common Stock,358.14,358.14,359.01,359.95,359.9,359.77,359.38,359.36,358.58,358.26,Upgrade
35,Additional Paid-In Capital,7256,7218,7442,9311,6953,8387,8265,9189,8951,9501,Upgrade
36,Retained Earnings,39549,39027,37042,34017,32367,28616,26537,23590,21277,20065,Upgrade
37,Treasury Stock,-,-148.34,-60.99,-175.7,-,-,-,-,-,-,Upgrade
38,Comprehensive Income & Other,-2435,-2135,-2867,-3414,-804.46,-536.92,-462.81,-156.32,-972.11,-792.12,Upgrade
39,Total Common Equity,44728,44320,41916,40099,38875,36826,34699,32983,29614,29132,Upgrade
40,Minority Interest,6391,6332,8206,9953,5086,5174,4847,4265,4150,4215,Upgrade
41,Shareholders' Equity,51119,50652,50121,50052,43961,41999,39545,37248,33764,33347,Upgrade
42,Total Liabilities & Equity,116723,115220,123494,117813,105174,98101,86270,80146,85035,78537,Upgrade
43,Total Debt,41562,37411,47099,39109,36039,27058,23571,18983,29665,23473,Upgrade
44,Net Cash (Debt),-16680,-23747,-24942,-20901,-20726,-12082,-9871,-490.88,-764.86,-634.2,Upgrade
45,Net Cash Per Share,-4.24,-6.01,-6.29,-5.26,-5.22,-3.04,-2.49,-0.12,-0.19,-0.16,Upgrade
46,Filing Date Shares Outstanding,3935,3935,3940,3955,3955,3953,3948,3948,3939,3935,Upgrade
47,Total Common Shares Outstanding,3935,3935,3940,3955,3955,3953,3948,3948,3939,3935,Upgrade
48,Working Capital,-512.87,1534,6786,3624,2446,1948,2967,5362,8828,5752,Upgrade
49,Book Value Per Share,11.37,11.26,10.64,10.14,9.83,9.32,8.79,8.35,7.52,7.40,Upgrade
50,Tangible Book Value,23343,22750,20394,18836,25962,23969,21020,20382,17301,16830,Upgrade
51,Tangible Book Value Per Share,5.93,5.78,5.18,4.76,6.56,6.06,5.32,5.16,4.39,4.28,Upgrade
52,Land,-,122.42,-,118.99,-,103.55,-,53.11,-,53.02,Upgrade
53,Buildings,-,10257,-,8549,-,7475,-,6298,-,6077,Upgrade
54,Machinery,-,33592,-,30008,-,25877,-,20376,-,17487,Upgrade
55,Construction In Progress,-,2349,-,4111,-,2619,-,2729,-,2231,Upgrade
