,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
42,Total Debt,284.39,281.81,83.34,97.66,81.93,88.6,111.41,122.75,171.41,169.04,Upgrade
43,Net Cash (Debt),3121,2958,2948,2366,1890,2239,1778,2094,2136,2264,Upgrade
44,Net Cash Growth,5.85%,25.02%,55.96%,5.68%,6.33%,6.90%,-16.76%,-7.51%,12.03%,15.72%,Upgrade
45,Net Cash Per Share,1.37,1.30,1.30,1.04,0.83,0.99,0.78,0.92,0.94,1.00,Upgrade
46,Filing Date Shares Outstanding,2271,2271,2271,2271,2272,2272,2286,2275,2256,2256,Upgrade
47,Total Common Shares Outstanding,2271,2271,2271,2271,2272,2272,2286,2275,2256,2256,Upgrade
48,Working Capital,3100,2775,2830,2423,2073,1955,1715,1897,2083,2154,Upgrade
49,Book Value Per Share,2.67,2.61,2.55,2.41,2.29,2.22,2.13,2.01,1.85,1.79,Upgrade
50,Tangible Book Value,4672,4481,4384,4111,3833,3728,3833,3525,3545,3475,Upgrade
51,Tangible Book Value Per Share,2.06,1.97,1.93,1.81,1.69,1.64,1.68,1.55,1.57,1.54,Upgrade
52,Buildings,-,592.03,-,560.41,-,545.63,-,521.9,-,436.13,Upgrade
53,Machinery,-,193.26,-,178.19,-,162.01,-,152.03,-,131.97,Upgrade
54,Construction In Progress,-,120.98,-,137.24,-,138.47,-,117.18,-,164.37,Upgrade
55,Leasehold Improvements,-,61.84,-,62.22,-,58.58,-,54.91,-,47.92,Upgrade
