,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
30,Long-Term Debt,110076,108623,109864,107024,86116,93452,67321,80408,64902,69580,Upgrade
31,Long-Term Leases,878.21,920.14,979.88,950.65,924.41,948.77,966.37,1003,118.37,120.37,Upgrade
32,Long-Term Deferred Tax Liabilities,9327,9364,9560,9481,7359,6963,7487,6828,6848,5911,Upgrade
33,Other Long-Term Liabilities,14641,2284,6683,3295,13648,2600,13142,610.45,192.38,104.99,Upgrade
34,Total Liabilities,302546,297282,317731,309209,320449,305209,333259,285929,298027,242447,Upgrade
35,Common Stock,26918,26918,26738,26738,26144,26140,26138,26132,21271,21251,Upgrade
36,Retained Earnings,17768,19959,27473,27268,28854,27543,28036,25692,26942,24293,Upgrade
37,Comprehensive Income & Other,10247,-7586,-8141,-6560,-3956,-3722,-4339,-5062,-7131,404.33,Upgrade
38,Total Common Equity,54933,39291,46070,47445,51042,49961,49834,46762,41082,45948,Upgrade
39,Minority Interest,61897,70546,67380,65241,60351,56832,56997,55065,51000,46486,Upgrade
40,Shareholders' Equity,116830,109837,113449,112687,111394,106794,106831,101827,92082,92434,Upgrade
41,Total Liabilities & Equity,419376,407119,431180,421896,431843,412002,440089,387756,390109,334881,Upgrade
42,Total Debt,130552,135105,128813,136432,115250,120926,98964,114256,98828,101107,Upgrade
43,Net Cash (Debt),-96802,-104185,-95894,-99337,-82362,-89875,-60299,-70300,-78467,-77447,Upgrade
44,Net Cash Per Share,-7.17,-7.77,-7.20,-7.75,-6.49,-7.08,-4.74,-5.54,-6.64,-6.56,Upgrade
45,Filing Date Shares Outstanding,13500,13500,13315,13315,12690,12688,12687,12686,11778,11770,Upgrade
46,Total Common Shares Outstanding,13500,13500,13315,13315,12690,12688,12687,12736,11778,11770,Upgrade
47,Working Capital,27594,11061,12910,3014,9815,4666,11058,28146,2404,9209,Upgrade
48,Book Value Per Share,2.96,2.91,3.46,3.56,4.02,3.94,3.93,3.67,3.49,3.90,Upgrade
49,Tangible Book Value,54076,38661,45338,46709,50466,49786,49699,46655,41015,45898,Upgrade
50,Tangible Book Value Per Share,2.89,2.86,3.41,3.51,3.98,3.92,3.92,3.66,3.48,3.90,Upgrade
51,Buildings,-,2909,-,2709,-,1038,-,917.47,-,675.62,Upgrade
52,Machinery,-,3151,-,3238,-,2619,-,2432,-,2352,Upgrade
53,Construction In Progress,-,3852,-,3322,-,3571,-,3046,-,2577,Upgrade
54,Leasehold Improvements,-,116.55,-,61.7,-,41.94,-,22.15,-,20.9,Upgrade
