,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
35,Shareholders' Equity,3277,3113,3148,3101,3434,3569,3697,3957,3955,3418,Upgrade
36,Total Liabilities & Equity,6084,5637,5734,5850,6420,6807,6885,7276,6866,6410,Upgrade
37,Total Debt,685.58,558.85,401.41,660.87,596.2,677.59,476.47,335.74,282.61,485,Upgrade
38,Net Cash (Debt),654.15,235.6,308.84,-105.58,302.07,-55.72,323.48,634.78,365.37,363.28,Upgrade
39,Net Cash Growth,111.81%,-,2.24%,-,-6.62%,-,-11.47%,74.74%,-32.65%,-62.18%,Upgrade
40,Net Cash Per Share,0.61,0.22,0.29,-0.10,0.28,-0.05,0.30,0.59,0.34,0.34,Upgrade
41,Filing Date Shares Outstanding,1072,1072,1072,1071,1070,1070,1070,1067,1065,1064,Upgrade
42,Total Common Shares Outstanding,1072,1072,1072,1071,1070,1070,1070,1067,1065,1064,Upgrade
43,Working Capital,426.07,21.69,-19.2,-275.64,-44.52,-475.42,-301.97,-114.22,-33.9,-185.79,Upgrade
44,Book Value Per Share,2.95,2.80,2.83,2.79,2.98,3.04,3.16,3.39,3.42,2.94,Upgrade
45,Tangible Book Value,3163,3004,3038,2984,3185,3257,3374,3594,3623,3107,Upgrade
46,Tangible Book Value Per Share,2.95,2.80,2.83,2.79,2.98,3.04,3.15,3.37,3.40,2.92,Upgrade
47,Land,-,1551,-,1617,-,1717,-,1668,-,1062,Upgrade
48,Machinery,-,4856,-,4960,-,5191,-,4963,-,3782,Upgrade
49,Construction In Progress,-,24.52,-,61.26,-,86.65,-,39.89,-,859.29,Upgrade
