,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
31,Comprehensive Income & Other,-21.44,-23.4,-31.37,-27.33,-25.46,-21.91,-26.06,-26.18,-28.22,-24.1,Upgrade
32,Total Common Equity,176.31,175.04,165.87,169.17,146.82,148.71,141.98,135.61,119.8,121.06,Upgrade
33,Minority Interest,0.78,0.78,-0.14,-0.14,-0.21,-0.13,-0.31,-0.32,-0.62,-0.64,Upgrade
34,Shareholders' Equity,177.09,175.82,165.73,169.03,146.61,148.58,141.67,135.28,119.19,120.41,Upgrade
35,Total Liabilities & Equity,307.7,326.3,330.79,278.67,227.34,229.9,242.6,229.93,378.1,356.18,Upgrade
36,Total Debt,53.21,51.84,54.2,16.19,8.55,20.7,43.09,24.61,28.76,13.12,Upgrade
37,Net Cash (Debt),17.57,21.52,25.23,8.73,9.54,12.82,-0.16,-2.19,1.42,21.9,Upgrade
38,Net Cash Growth,-30.38%,146.65%,164.58%,-31.91%,-,-,-,-,-95.19%,829.89%,Upgrade
39,Net Cash Per Share,0.01,0.01,0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.01,Upgrade
40,Filing Date Shares Outstanding,3243,3243,3243,3243,3243,3243,3243,3243,3069,3069,Upgrade
41,Total Common Shares Outstanding,3243,3243,3243,3243,3243,3243,3243,3243,3069,3069,Upgrade
42,Working Capital,121.43,116.51,119.49,131.76,69.05,74.06,68.17,63.87,32.72,29.8,Upgrade
43,Book Value Per Share,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,Upgrade
44,Tangible Book Value,174.25,172.91,164.81,168.03,146.66,148.51,141.77,135.38,119.49,120.75,Upgrade
45,Tangible Book Value Per Share,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04,Upgrade
46,Land,-,19.99,-,20.44,-,22.59,-,23.36,-,42.09,Upgrade
47,Machinery,-,76.39,-,30.51,-,33.4,-,29.12,-,33.03,Upgrade
