,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
22,Current Portion of Long-Term Debt,1562,30.74,1211,-,-,-,-,-,-,-
23,Current Portion of Leases,19.01,16.11,18.66,20.21,18.7,14.74,11.44,11.81,12.92,14.17
24,Current Income Taxes Payable,81.69,54.69,31.34,26.92,31.39,18.47,14.11,5.81,9.26,15.88
25,Current Unearned Revenue,-,67.35,94.05,109.51,96,52.54,39.13,16.27,11.3,15.58
26,Other Current Liabilities,917.61,630.18,773.79,296.75,119.5,23.4,63.05,125.14,223.47,256.47
27,Total Current Liabilities,3087,2899,2538,1907,1371,1097,792.74,746.64,804.12,1016
28,Long-Term Debt,352.78,267.73,180.65,-,-,-,-,-,-,-
29,Long-Term Leases,11.81,11.43,6.34,12.74,18.69,17.97,12.48,11.89,11.99,16.01
30,Long-Term Unearned Revenue,1.38,1.5,0.82,0.94,1.08,1.08,1.33,3.93,0.65,0.8
31,Long-Term Deferred Tax Liabilities,5.23,5.23,5.96,5.93,-,-,-,-,-,-
32,Total Liabilities,3458,3185,2732,1926,1391,1116,806.55,762.47,816.76,1033
33,Common Stock,9.25,9.25,9.25,9.24,9.23,9.22,9.22,8.82,8.82,8.82
34,Additional Paid-In Capital,-,946.92,945.28,943.44,937.38,935.54,933.8,671.98,671.98,671.98
35,Retained Earnings,-,1273,1110,1084,821.81,732.27,595.1,560.31,510.46,501.7
36,Comprehensive Income & Other,2352,123.75,107.38,101.09,72.15,65.59,53.4,50.81,57.55,57.35
37,Total Common Equity,2362,2353,2172,2138,1841,1743,1592,1292,1249,1240
38,Minority Interest,3.28,5.86,8.31,10.66,-0.56,0.59,-,-,-,-
39,Shareholders' Equity,2365,2359,2181,2149,1840,1743,1592,1292,1249,1240
40,Total Liabilities & Equity,5823,5543,4912,4075,3231,2859,2398,2054,2066,2273
41,Total Debt,1946,1679,1417,983.16,674.54,664.38,493.02,456.78,440.77,484.15
42,Net Cash (Debt),-1214,-1119,-850.88,-622.38,-201.56,-76.28,196.82,-61.65,48.86,30.25
43,Net Cash Growth,-,-,-,-,-,-,302.85%,-,-21.29%,-89.21%
44,Net Cash Per Share,-1.12,-1.03,-0.77,-0.57,-0.18,-0.07,0.18,-0.06,0.05,0.03
45,Filing Date Shares Outstanding,1088,1088,1087,1087,1085,1085,1084,1036,1036,1036
46,Total Common Shares Outstanding,1088,1088,1087,1087,1085,1085,1084,1036,1036,1036
47,Working Capital,1680,1672,1550,1444,1198,1197,1153,948.21,984.43,1019
48,Book Value Per Share,2.17,2.16,2.00,1.97,1.70,1.61,1.47,1.25,1.21,1.20
49,Tangible Book Value,1955,2331,1831,2115,1556,1722,1422,1270,1173,1224
50,Tangible Book Value Per Share,1.80,2.14,1.68,1.95,1.43,1.59,1.31,1.23,1.13,1.18
51,Buildings,-,106.01,-,74.34,-,74.18,-,69.38,-,56.98
52,Machinery,-,277.16,-,218.61,-,161.49,-,119.62,-,97.67
53,Construction In Progress,-,11.16,-,8.05,-,8.93,-,11.55,-,-
54,Leasehold Improvements,-,44.56,-,29.61,-,21.66,-,18.9,-,13.78
