,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
21,Current Portion of Long-Term Debt,30996,32354,22934,15041,16765,16249,17882,19942,27333,19141,Upgrade
22,Current Portion of Leases,21.36,51.49,84.61,144.33,208.12,215.16,212.76,209.34,220.32,230.45,Upgrade
23,Current Income Taxes Payable,14175,7344,13955,6814,14245,6198,12705,5700,10557,4552,Upgrade
24,Current Unearned Revenue,-,14422,-,21606,-,22051,-,15629,-,15555,Upgrade
25,Other Current Liabilities,39019,24964,48567,29282,58392,42186,70642,53902,66682,50396,Upgrade
26,Total Current Liabilities,117460,114676,106488,103264,109032,112166,119811,121114,120033,109672,Upgrade
27,Long-Term Debt,28240,32249,48356,53146,54259,56385,57293,52605,47885,61850,Upgrade
28,Long-Term Leases,308.1,518.81,542.33,751.42,1029,1222,1308,1567,1888,1895,Upgrade
29,Long-Term Unearned Revenue,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,2.04,Upgrade
30,Long-Term Deferred Tax Liabilities,1838,1949,2296,2522,2797,2772,2789,2993,2677,2661,Upgrade
31,Total Liabilities,147848,149395,157684,159685,167118,172547,181204,178282,172486,176080,Upgrade
32,Common Stock,325.77,325.77,325.77,325.74,304.72,304.68,304.48,304.47,304.17,304.15,Upgrade
33,Additional Paid-In Capital,452.13,452.13,452.13,447.26,50.7,44.41,23.38,-,357.45,1670,Upgrade
34,Retained Earnings,4961,13185,22029,31909,41585,41150,42659,41592,39706,36190,Upgrade
35,Treasury Stock,-,-,-,-0.01,-0.01,-3.04,-0.01,-1.72,-0,-0.18,Upgrade
36,Comprehensive Income & Other,-1361,-1231,-2076,-1182,1286,2825,1772,1640,-1685,-2369,Upgrade
37,Total Common Equity,4377,12732,20731,31500,43226,44321,44759,43535,38682,35795,Upgrade
38,Minority Interest,5329,5339,8231,8700,15451,15381,17159,10382,6729,2448,Upgrade
39,Shareholders' Equity,9706,18071,28962,40199,58677,59702,61918,53917,45412,38243,Upgrade
40,Total Liabilities & Equity,157554,167465,186646,199884,225796,232249,243122,232198,217897,214323,Upgrade
41,Total Debt,72985,73906,76322,76286,78102,78156,82315,79637,83426,87703,Upgrade
42,Net Cash (Debt),-71469,-63123,-71153,-54806,-55905,-39786,-39700,-29903,-34820,-32334,Upgrade
43,Net Cash Per Share,-20.90,-18.46,-20.81,-17.09,-17.56,-12.50,-12.47,-9.40,-10.95,-,Upgrade
44,Filing Date Shares Outstanding,3419,3419,3419,3418,3183,3183,3180,3178,3176,3175,Upgrade
45,Total Common Shares Outstanding,3419,3419,3419,3418,3183,3183,3180,3178,3176,3175,Upgrade
46,Working Capital,-36783,-27448,-8039,5490,12646,11545,26034,16688,7291,20073,Upgrade
47,Book Value Per Share,1.28,3.72,6.06,9.21,13.58,13.92,14.08,13.70,12.18,11.27,Upgrade
48,Tangible Book Value,1048,9134,17010,27737,39356,40266,42108,40883,37565,34642,Upgrade
49,Tangible Book Value Per Share,0.31,2.67,4.98,8.11,12.36,12.65,13.24,12.86,11.83,10.91,Upgrade
50,Buildings,-,5761,-,5367,-,5173,-,4322,-,3258,Upgrade
51,Machinery,-,867.91,-,839.67,-,821.8,-,696.97,-,613.47,Upgrade
52,Construction In Progress,-,4148,-,4457,-,3647,-,2887,-,2555,Upgrade
53,Leasehold Improvements,-,270.56,-,251.09,-,220.02,-,205.59,-,146.85,Upgrade
