,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
22,Current Unearned Revenue,4.11,6.15,5.79,5.13,15.07,40.56,89.7,26.12,9.35,26.15,Upgrade
23,Other Current Liabilities,148.22,130.75,207.86,205.57,221.27,214.38,227.43,209.36,194.84,203.52,Upgrade
24,Total Current Liabilities,252.77,249.98,369.37,397.34,513.93,553.97,620.92,529.24,502.18,459.76,Upgrade
25,Long-Term Debt,-,-,-,-,-,-,-,10.13,32.18,90.63,Upgrade
26,Long-Term Leases,-,-,0.17,0.34,0.52,0.72,0.21,0.03,0.08,0.14,Upgrade
27,Long-Term Unearned Revenue,7.58,8.36,9.12,10.46,11.83,13.43,5.09,5.33,5.47,6.1,Upgrade
28,Long-Term Deferred Tax Liabilities,31.03,29.73,30.58,30.4,32.35,33.08,36.48,37.54,34.97,33.63,Upgrade
29,Total Liabilities,291.38,288.07,409.24,438.54,558.62,601.2,662.69,582.27,574.89,590.25,Upgrade
30,Common Stock,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,30.36,Upgrade
31,Additional Paid-In Capital,456.47,456.47,456.47,456.47,456.47,456.47,456.47,456.47,456.47,456.47,Upgrade
32,Retained Earnings,424.64,449.74,449.69,493.66,501.15,498.23,486.55,479.67,464.7,426.34,Upgrade
33,Comprehensive Income & Other,-22.88,-28.31,-52.63,-18.81,10.13,67.73,95.58,67.94,-11.73,-1.63,Upgrade
34,Total Common Equity,888.57,908.25,883.89,961.68,998.1,1053,1069,1034,939.8,911.53,Upgrade
35,Minority Interest,99.23,105.11,104.82,113.83,122.73,130.03,141.42,128.91,130.72,116.79,Upgrade
36,Shareholders' Equity,987.81,1013,988.71,1076,1121,1183,1210,1163,1071,1028,Upgrade
37,Total Liabilities & Equity,1279,1301,1398,1514,1679,1784,1873,1746,1645,1619,Upgrade
38,Total Debt,53.86,44.33,97.02,98.63,183.37,200.44,217.17,214.18,250.29,266,Upgrade
39,Net Cash (Debt),158.44,142.03,132,171.65,127.01,101.63,98.56,43.34,-9.94,1.39,Upgrade
40,Net Cash Growth,20.03%,-17.26%,3.93%,68.89%,28.87%,134.50%,-,3009.11%,-,-84.44%,Upgrade
41,Net Cash Per Share,0.05,-,0.04,-,0.04,0.03,0.03,0.01,-0.00,0.00,Upgrade
42,Filing Date Shares Outstanding,3036,3036,3036,3036,3036,3036,3036,3036,3036,3036,Upgrade
43,Total Common Shares Outstanding,3036,3036,3036,3036,3036,3036,3036,3036,3036,3036,Upgrade
44,Working Capital,86.77,81.53,32.96,60.2,48.03,11.66,-41.62,-81.59,-64.3,-72.16,Upgrade
45,Book Value Per Share,0.29,0.30,0.29,0.32,0.33,0.35,0.35,0.34,0.31,0.30,Upgrade
46,Tangible Book Value,855.57,875.25,850.89,928.68,965.1,1020,1036,1001,906.8,878.53,Upgrade
47,Tangible Book Value Per Share,0.28,0.29,0.28,0.31,0.32,0.34,0.34,0.33,0.30,0.29,Upgrade
48,Buildings,-,589.94,-,606.86,-,647.38,-,619.19,-,508.56,Upgrade
49,Machinery,-,493.63,-,501.34,-,528.05,-,498.34,-,446.71,Upgrade
50,Construction In Progress,-,14.25,-,7.63,-,5.84,-,15.04,-,95.61,Upgrade
