,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
14,Long-Term Deferred Tax Assets,697.36,697.36,706.65,628.56,271.74,279.31,339.53,305.78,331.8,185.04,Upgrade
15,Other Long-Term Assets,22389,22386,23911,23818,24316,24309,23662,24660,23926,21134,Upgrade
16,Total Assets,43717,44828,49019,48494,49994,49889,53816,51814,54671,52438,Upgrade
17,Accounts Payable,2947,2792,3467,3361,3747,3863,2714,3578,3827,3898,Upgrade
18,Accrued Expenses,1031,1100,883.77,1097,700.7,701.3,752.39,699.93,608.23,724.41,Upgrade
19,Short-Term Debt,2812,2671,2611,2577,2733,2492,2360,1983,1912,1382,Upgrade
20,Current Portion of Long-Term Debt,20888,19992,18704,18387,17831,17592,15285,18281,21268,23854,Upgrade
21,Current Portion of Leases,0.57,0.94,0.78,0.43,0.28,0.44,0.72,1.33,3.13,3.9,Upgrade
22,Current Income Taxes Payable,10245,10062,10576,10501,8585,8475,8388,8291,7970,8004,Upgrade
23,Current Unearned Revenue,5212,6289,8183,7602,12697,12152,13798,9469,8862,4812,Upgrade
24,Other Current Liabilities,1613,2361,2376,2041,2151,1952,2070,1591,1588,1702,Upgrade
25,Total Current Liabilities,44748,45267,46801,45567,48444,47227,45369,43894,46039,44380,Upgrade
26,Long-Term Debt,-,-,-,-,-,-,2120,-,336.18,314.53,Upgrade
27,Long-Term Leases,0.49,0.61,-,0.67,-,-,0.04,0.44,0.16,1.26,Upgrade
28,Long-Term Deferred Tax Liabilities,2408,2382,2777,2800,2105,2237,2172,2331,2722,2220,Upgrade
29,Total Liabilities,47156,47650,49578,48367,50550,49465,49662,46225,49097,46917,Upgrade
30,Common Stock,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,68.75,Upgrade
31,Additional Paid-In Capital,7823,7823,7823,7823,7823,7823,7823,7823,7823,7823,Upgrade
32,Retained Earnings,-12116,-11499,-9236,-8550,-9226,-8253,-4530,-3103,-3124,-3184,Upgrade
33,Comprehensive Income & Other,651.05,651.05,651.05,651.05,651.05,651.05,651.05,651.05,651.05,651.05,Upgrade
34,Total Common Equity,-3573,-2956,-693.7,-7.23,-683.44,290.13,4013,5440,5419,5359,Upgrade
35,Minority Interest,134.36,134.38,134.39,134.4,127.68,134.52,141.46,148.33,155.22,162.25,Upgrade
36,Shareholders' Equity,-3439,-2822,-559.31,127.18,-555.77,424.64,4155,5588,5574,5521,Upgrade
37,Total Liabilities & Equity,43717,44828,49019,48494,49994,49889,53816,51814,54671,52438,Upgrade
38,Total Debt,23700,22665,21316,20965,20564,20084,19766,20266,23520,25556,Upgrade
39,Net Cash (Debt),-23659,-22613,-21257,-20893,-20382,-19893,-19210,-19870,-23173,-25222,Upgrade
40,Net Cash Per Share,-3.04,-2.90,-2.73,-2.68,-2.62,-2.55,-2.47,-2.55,-2.97,-3.24,Upgrade
41,Filing Date Shares Outstanding,7793,7793,7793,7793,7793,7793,7793,7793,7793,7793,Upgrade
42,Total Common Shares Outstanding,7793,7793,7793,7793,7793,7793,7793,7793,7793,7793,Upgrade
43,Working Capital,-24790,-24190,-23580,-22696,-24200,-23185,-16950,-18096,-16674,-14345,Upgrade
44,Book Value Per Share,-0.46,-0.38,-0.09,-0.00,-0.09,0.04,0.51,0.70,0.70,0.69,Upgrade
45,Tangible Book Value,-3575,-2958,-695.5,-9.03,-685.24,288.33,4011,5438,5417,5357,Upgrade
46,Tangible Book Value Per Share,-0.46,-0.38,-0.09,-0.00,-0.09,0.04,0.51,0.70,0.70,0.69,Upgrade
47,Buildings,-,77.59,-,121.39,-,121.39,-,49.99,-,49.38,Upgrade
48,Machinery,-,95.93,-,98.88,-,99.91,-,102.19,-,104.64,Upgrade
49,Leasehold Improvements,-,0.56,-,0.56,-,0.56,-,0.56,-,0.56,Upgrade
