,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
21,Accrued Expenses,13.16,42.39,32.85,36.63,38.68,28.49,30.69,43.13,22.97,82.58
22,Short-Term Debt,10,83,84.2,159.32,195.09,197.57,162.27,161.58,182.08,38.54
23,Current Portion of Long-Term Debt,67.33,17.8,17.56,7.37,7.14,6.94,31.75,31.56,6.38,26.31
24,Current Portion of Leases,4.4,4.35,7.01,6.6,1.68,3.55,3.04,2.99,10.08,12.01
25,Current Income Taxes Payable,-,-,-,-,21.37,0.93,15.23,2.41,4.03,11.35
26,Current Unearned Revenue,22.29,18.77,10.14,16.35,11.35,16.48,16.49,17.21,53.35,108.25
27,Other Current Liabilities,178.97,183.72,159.09,161.2,376.32,421.12,477.61,474.37,1007,2567
28,Total Current Liabilities,306.59,368.2,326.7,405.52,681.57,701.33,746.21,741.41,1297,2874
29,Long-Term Debt,1.33,59.68,68.66,13.17,16.92,20.54,24.06,27.48,55.81,149.05
30,Long-Term Leases,25.08,27.51,6.97,6.59,6.62,1.05,0.23,1.83,19,35.44
31,Long-Term Deferred Tax Liabilities,-,-,-,-,77.55,77.55,82.19,119.43,129.81,127.62
32,Total Liabilities,333,455.4,402.33,425.28,782.66,800.47,852.69,890.15,1502,3186
33,Common Stock,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.08,0.08
34,Additional Paid-In Capital,6160,6160,6161,6159,6158,6153,6146,6137,5984,5960
35,Retained Earnings,-5375,-5427,-5438,-5438,-5362,-5355,-5299,-5121,-4153,-3422
36,Comprehensive Income & Other,-3.44,-7.24,-7.98,-9.14,-10.42,-32.5,-24.18,-45.85,-11.9,-15.61
37,Total Common Equity,781.22,725.7,715.44,712.44,785.99,765.25,823.56,969.61,1819,2522
38,Minority Interest,-19.04,-16.13,-7.25,-1.22,-17.68,-6.5,-1.72,11.97,38.07,32.18
39,Shareholders' Equity,762.18,709.57,708.19,711.22,768.31,758.75,821.84,981.59,1857,2554
40,Total Liabilities & Equity,1095,1165,1111,1137,1551,1559,1675,1872,3359,5740
41,Total Debt,108.14,192.35,184.4,193.05,227.44,229.65,221.35,225.44,273.34,261.33
42,Net Cash (Debt),198.74,184.7,204.98,215.74,143.85,122.81,185.3,226.13,159.49,1251
43,Net Cash Growth,-3.04%,-14.39%,42.49%,75.68%,-22.37%,-45.69%,16.18%,-81.92%,-88.18%,24.99%
44,Net Cash Per Share,0.16,0.15,0.17,0.18,0.12,0.10,0.15,0.19,0.16,1.25
45,Filing Date Shares Outstanding,1358,1358,1358,1358,1358,1358,1358,1358,1192,1192
46,Total Common Shares Outstanding,1358,1358,1358,1358,1358,1358,1358,1358,1192,1192
47,Working Capital,471.83,513.77,524.06,466.5,243.76,261.76,239.47,265.96,387.02,1112
48,Book Value Per Share,0.58,0.53,0.53,0.52,0.58,0.56,0.61,0.71,1.53,2.12
49,Tangible Book Value,743.74,687.3,675.63,671.72,434.31,416.11,473,468.48,984.57,1669
50,Tangible Book Value Per Share,0.55,0.51,0.50,0.49,0.32,0.31,0.35,0.34,0.83,1.40
51,Buildings,-,116.77,-,105.22,-,105.22,-,105.22,-,105.22
52,Machinery,-,70.09,-,75.39,-,102.96,-,103.96,-,123.97
53,Leasehold Improvements,-,95.25,-,93.94,-,85.64,-,85.44,-,93.98
