,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
37,Net Cash Per Share,0.75,0.72,0.83,0.50,0.64,0.70,-0.19,-0.20,-0.21,-0.32,Upgrade
38,Filing Date Shares Outstanding,792.12,792.12,792.12,785.62,776.12,776.12,767.52,764.32,764.32,764.32,Upgrade
39,Total Common Shares Outstanding,792.12,792.12,792.12,785.62,776.12,776.12,767.52,764.32,764.32,764.32,Upgrade
40,Working Capital,16.36,33.62,35.32,97.62,32.28,137,79.87,77.01,22.35,69.44,Upgrade
41,Book Value Per Share,1.63,1.83,1.85,2.09,2.28,2.50,2.46,2.43,2.07,2.21,Upgrade
42,Tangible Book Value,1294,1451,1466,1643,1767,1940,1891,1854,1585,1689,Upgrade
43,Tangible Book Value Per Share,1.63,1.83,1.85,2.09,2.28,2.50,2.46,2.43,2.07,2.21,Upgrade
44,Land,-,234.78,-,271.82,-,536.61,-,518.6,-,553.23,Upgrade
45,Machinery,-,363.01,-,596.68,-,627.2,-,619.65,-,597.36,Upgrade
46,Construction In Progress,-,3.93,-,4.86,-,11.19,-,8.84,-,43.55,Upgrade
47,Leasehold Improvements,-,37.75,-,16.59,-,96.79,-,89.67,-,77.06,Upgrade
