,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
23,Total Current Liabilities,623.85,428.95,607.2,466.77,717.68,486.07,640.11,452.47,329.33,210.71,Upgrade
24,Long-Term Leases,82.62,133.87,132.28,230.4,287.99,326.67,278.91,265.71,307.32,205.77,Upgrade
25,Long-Term Deferred Tax Liabilities,26.42,28.69,25.19,26.16,25.07,30.37,22.75,18.8,9.42,2.86,Upgrade
26,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,10.99,10.99,Upgrade
27,Total Liabilities,732.88,591.51,764.67,723.33,1031,843.11,941.76,736.98,657.07,430.34,Upgrade
28,Common Stock,48.74,48.74,48.74,48.74,48.74,48.74,48.74,48.74,57.04,57.04,Upgrade
29,Additional Paid-In Capital,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,548.97,548.97,Upgrade
30,Retained Earnings,1498,1490,1515,1521,1529,1575,1548,1492,1376,1392,Upgrade
31,Comprehensive Income & Other,-19.08,-48.02,-45.94,22.2,-0.77,107.97,87.14,147.02,112.23,85.74,Upgrade
32,Total Common Equity,1830,1794,1821,1895,1880,2035,1988,1991,2094,2084,Upgrade
33,Minority Interest,1.77,1.8,1.79,1.19,1.07,1.16,-0.4,-0.95,-0.81,-0.33,Upgrade
34,Shareholders' Equity,1832,1796,1823,1896,1881,2036,1987,1991,2093,2083,Upgrade
35,Total Liabilities & Equity,2565,2387,2587,2619,2912,2879,2929,2728,2750,2514,Upgrade
36,Total Debt,195.07,266.43,243.14,352.12,416.6,470.12,428.7,368.89,401.3,313.1,Upgrade
37,Net Cash (Debt),905.17,644.44,945.9,741.33,955.52,824.86,915.92,698.47,706.55,646.89,Upgrade
38,Net Cash Growth,-4.31%,-13.07%,-1.01%,-10.13%,4.32%,18.09%,29.63%,7.97%,-2.69%,-37.70%,Upgrade
39,Net Cash Per Share,1.86,1.32,1.94,1.52,1.96,1.69,1.88,1.37,1.24,1.13,Upgrade
40,Filing Date Shares Outstanding,487.36,487.36,487.36,487.36,487.36,487.36,487.36,487.36,570.36,570.36,Upgrade
41,Total Common Shares Outstanding,487.36,487.36,487.36,487.36,487.36,487.36,487.36,487.36,570.36,570.36,Upgrade
42,Working Capital,1340,1208,1285,1390,1384,1549,1509,1546,1710,1668,Upgrade
43,Book Value Per Share,3.76,3.68,3.74,3.89,3.86,4.18,4.08,4.09,3.67,3.65,Upgrade
44,Tangible Book Value,1830,1794,1821,1895,1880,2035,1988,1991,2094,2084,Upgrade
45,Tangible Book Value Per Share,3.76,3.68,3.74,3.89,3.86,4.18,4.08,4.09,3.67,3.65,Upgrade
46,Land,-,186.95,-,188.22,-,191.27,-,190.25,-,188.34,Upgrade
47,Machinery,-,120.06,-,116.72,-,95.48,-,96.17,-,94.09,Upgrade
48,Leasehold Improvements,-,223.87,-,200.01,-,188.57,-,178.15,-,166.59,Upgrade
