,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
17,Other Long-Term Assets,55.53,54.18,39.54,32.47,28.55,14.69,39.8,15.85,15.14,4.01
18,Total Assets,1117,1155,1108,1227,1212,941.31,689.52,575.76,598.22,444.55
19,Accounts Payable,66.57,85.15,98.87,103.5,107.85,176.12,196.03,196.41,272.62,127.5
20,Accrued Expenses,49.03,45.94,42.48,51.09,36.85,38.95,22.16,18.49,21.65,24.37
21,Short-Term Debt,228.42,275.95,284.85,141.23,117.92,-,-,-,11.95,16.42
22,Current Portion of Long-Term Debt,176.9,195.93,166.6,81.84,95.36,139.17,14.4,5.8,-,-
23,Current Portion of Leases,52.25,36.65,38.47,34.33,16.25,8.18,9.27,5.86,7.3,10.05
24,Current Income Taxes Payable,6.85,8.45,10.34,7.84,9.13,8.79,7.45,6.47,3.54,5.95
25,Current Unearned Revenue,20.33,18.49,23.72,19.63,34.27,45.13,68.6,33.25,26.61,15.68
26,Other Current Liabilities,127.41,69.86,44.79,183.12,47.42,25.52,41.97,27.17,8.42,6.52
27,Total Current Liabilities,727.76,736.42,710.12,622.59,465.04,441.84,359.87,293.44,352.08,206.49
28,Long-Term Debt,37.58,51.04,59.89,167.61,204.22,63.45,48.45,20.94,-,-
29,Long-Term Leases,113.32,131.98,154.32,166.55,178.93,33.14,24.51,0.11,0.02,0.59
30,Long-Term Unearned Revenue,8.67,9,10.7,12.22,10.2,10.02,9.88,10.98,7.92,1.29
31,Long-Term Deferred Tax Liabilities,0.81,0.8,5.19,4.09,2.05,1.32,-,-,-,-
32,Other Long-Term Liabilities,22.8,22.27,8.79,8.4,1.28,-,-,-,-,-
33,Total Liabilities,910.94,951.51,949.01,981.47,861.72,549.77,442.71,325.47,360.02,208.37
34,Common Stock,3.44,2.75,2.69,2.69,2.69,2.69,2.62,2.62,2.62,2.62
35,Additional Paid-In Capital,418.54,326.33,304.49,304.49,304.49,304.49,110.87,110.87,110.87,110.87
36,Retained Earnings,-365.06,-293.42,-169.57,-82.28,25.4,72.01,120.95,125.09,108.33,107.77
37,Comprehensive Income & Other,135.2,138.67,21.83,20.98,17.86,12.35,12.38,11.72,16.39,14.93
38,Total Common Equity,192.12,174.33,159.44,245.88,350.44,391.54,246.82,250.29,238.21,236.18
39,Minority Interest,14.29,29.05,-0,-0,-,-,-,-,-,-
40,Shareholders' Equity,206.4,203.38,159.44,245.88,350.44,391.54,246.82,250.29,238.21,236.18
41,Total Liabilities & Equity,1117,1155,1108,1227,1212,941.31,689.52,575.76,598.22,444.55
42,Total Debt,608.46,691.55,704.14,591.56,612.69,243.93,96.62,32.7,19.27,27.07
43,Net Cash (Debt),-574.25,-618.82,-661.77,-548.46,-509.58,-146.34,-8.26,153.93,97.19,96.75
44,Net Cash Growth,-,-,-,-,-,-,-,59.10%,-18.86%,-22.33%
45,Net Cash Per Share,-1.75,-1.99,-2.14,-1.77,-1.65,-0.48,-0.03,0.51,0.32,0.32
46,Filing Date Shares Outstanding,389.42,315.38,309,309,309,309,300,300,300,300
47,Total Common Shares Outstanding,389.42,315.38,309,309,309,309,300,300,300,300
48,Working Capital,-365.55,-339.33,-361.35,-71.67,32.05,55.6,98.56,142.02,152.76,153.15
49,Book Value Per Share,0.49,0.55,0.52,0.80,1.13,1.27,0.82,0.83,0.79,0.79
50,Tangible Book Value,187.6,169.36,153.96,240.37,349.73,390.76,245.83,249.01,236.75,234.45
51,Tangible Book Value Per Share,0.48,0.54,0.50,0.78,1.13,1.26,0.82,0.83,0.79,0.78
52,Buildings,-,90.96,-,96.99,-,6.02,-,6.02,-,6.02
53,Machinery,-,89.78,-,115.1,-,104.83,-,87.03,-,85.74
54,Construction In Progress,-,369.75,-,228.85,-,276.48,-,46.84,-,-
55,Leasehold Improvements,-,38.11,-,36.04,-,0.8,-,-,-,-
