,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
28,Long-Term Deferred Tax Liabilities,579.1,549.33,526.3,455.32,468.08,437.21,454.48,411.97,409.95,394.13,Upgrade
29,Other Long-Term Liabilities,112.23,116.34,142.73,168.87,51.26,109.2,140.31,131.07,146.21,70.85,Upgrade
30,Total Liabilities,13701,15224,14948,19871,20144,25828,21792,20327,17098,17272,Upgrade
31,Common Stock,408.38,422.45,422.26,412.64,410.91,403.53,401.87,405.4,403.95,402.25,Upgrade
32,Additional Paid-In Capital,3048,2548,2529,574,1283,215.92,-,724.64,535.56,392.49,Upgrade
33,Retained Earnings,27572,36817,35625,34398,32251,32043,31804,28530,25666,21312,Upgrade
34,Comprehensive Income & Other,3256,-4040,-2826,-3770,-1972,148.38,2393,1547,1276,-1768,Upgrade
35,Total Common Equity,34285,35748,35751,31615,31973,32810,34599,31207,27882,20338,Upgrade
36,Minority Interest,92.36,106.27,115.05,113.56,114.95,111.61,107.88,97.88,91.78,85.63,Upgrade
37,Shareholders' Equity,34377,35854,35866,31729,32088,32922,34707,31305,27973,20424,Upgrade
38,Total Liabilities & Equity,48078,51078,50813,51600,52232,58750,56499,51632,45071,37696,Upgrade
39,Total Debt,7322,7113,8192,12940,13537,15822,15545,11889,11657,11253,Upgrade
40,Net Cash (Debt),-5744,-5732,-5802,-8909,-9622,-3343,-6010,-4641,-6189,-6087,Upgrade
41,Net Cash Per Share,-1.34,-1.36,-1.39,-2.16,-2.35,-0.82,-1.48,-1.14,-1.52,-1.51,Upgrade
42,Filing Date Shares Outstanding,4357,4225,4223,4126,4115,4035,4021,4055,4040,4023,Upgrade
43,Total Common Shares Outstanding,4357,4225,4223,4126,4109,4035,4021,4054,4039,4023,Upgrade
44,Working Capital,666.02,950.66,2263,392.09,1016,6305,9146,5750,4246,2688,Upgrade
45,Book Value Per Share,7.87,8.46,8.47,7.66,7.78,8.13,8.60,7.70,6.90,5.06,Upgrade
46,Tangible Book Value,33144,34539,34512,30635,31102,31903,33704,30720,27397,20274,Upgrade
47,Tangible Book Value Per Share,7.61,8.18,8.17,7.42,7.57,7.91,8.38,7.58,6.78,5.04,Upgrade
48,Land,-,-,154.22,-,160.77,-,170.1,-,145.26,-,Upgrade
49,Buildings,-,-,6847,-,6541,-,6648,-,5483,-,Upgrade
50,Machinery,-,-,22002,-,21692,-,21101,-,19165,-,Upgrade
51,Construction In Progress,-,-,1218,-,189.26,-,1466,-,1040,-,Upgrade
