,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
29,Other Long-Term Liabilities,404.67,395.8,333.31,334.43,278.59,282.57,267.76,278.46,235.04,242.42,Upgrade
30,Total Liabilities,9977,9134,8752,9655,8603,9849,8300,8414,8218,8683,Upgrade
31,Common Stock,39.76,39.76,39.76,39.76,39.76,39.76,39.76,39.76,39.76,39.76,Upgrade
32,Additional Paid-In Capital,4830,4830,5974,4830,5974,4830,5974,4830,5974,4830,Upgrade
33,Retained Earnings,3945,3398,7367,3864,7166,4159,7751,5071,7897,5692,Upgrade
34,Comprehensive Income & Other,4584,4247,1.79,3858,1.61,3544,0.34,3171,-24.88,2766,Upgrade
35,Shareholders' Equity,13399,12515,13382,12592,13181,12572,13765,13112,13887,13327,Upgrade
36,Total Liabilities & Equity,23376,21649,22134,22247,21784,22421,22065,21526,22104,22010,Upgrade
37,Total Debt,290,1838,1079,2698,869.5,2848,149.72,1708,532.39,2503,Upgrade
38,Net Cash (Debt),4794,2336,3035,610.48,3271,1399,3394,1155,2438,1275,Upgrade
39,Net Cash Growth,57.97%,282.68%,-7.23%,-56.37%,-3.62%,21.14%,39.23%,-9.41%,-11.24%,-44.23%,Upgrade
40,Net Cash Per Share,1.11,0.54,0.70,0.14,0.76,0.32,0.79,0.27,0.56,0.30,Upgrade
41,Filing Date Shares Outstanding,4319,4319,4319,4319,4319,4319,4319,4319,4319,4319,Upgrade
42,Total Common Shares Outstanding,4319,4319,4319,4319,4319,4319,4319,4319,4319,4319,Upgrade
43,Working Capital,-92.09,-931.29,-370.19,-1640,494.71,-1272,-319.28,-1847,-1505,-1706,Upgrade
44,Book Value Per Share,3.10,2.90,3.10,2.92,3.05,2.91,3.19,3.04,3.21,3.09,Upgrade
45,Tangible Book Value,13392,12508,13374,12583,13175,12564,13759,13105,13878,13315,Upgrade
46,Tangible Book Value Per Share,3.10,2.90,3.10,2.91,3.05,2.91,3.19,3.03,3.21,3.08,Upgrade
47,Buildings,-,-,7534,-,7638,-,7543,-,7454,-,Upgrade
48,Machinery,-,-,12839,-,11962,-,11557,-,11199,-,Upgrade
49,Construction In Progress,-,-,158.83,-,84.22,-,154.65,-,211.77,-,Upgrade
