,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
24,Long-Term Debt,92.44,104.53,116.52,128.51,50.75,52.68,55.11,57.65,60.2,62.58,Upgrade
25,Long-Term Leases,1.91,3.59,1.99,5,8.95,13.21,0.08,0.27,4.32,8.74,Upgrade
26,Long-Term Deferred Tax Liabilities,10.38,12.95,13.97,13.47,14.26,11.04,9.99,7.41,4.61,8.21,Upgrade
27,Total Liabilities,552.21,631.5,930.92,784.96,553.24,665.6,672.3,834.14,871.71,2578,Upgrade
28,Common Stock,336.6,336.6,336.6,336.6,336.6,336.6,336.6,336.6,336.6,336.6,Upgrade
29,Additional Paid-In Capital,640.83,640.83,640.83,640.83,640.83,640.83,640.83,640.83,640.83,1449,Upgrade
30,Retained Earnings,248.6,287.24,258.85,350.66,376.7,430.05,455.86,463.81,477.08,568.7,Upgrade
31,Comprehensive Income & Other,16.95,18.67,16.09,15.1,11.57,7.62,-5.4,-8.11,-10.42,-32.11,Upgrade
32,Total Common Equity,1243,1283,1252,1343,1366,1415,1428,1433,1444,2322,Upgrade
33,Shareholders' Equity,1243,1283,1252,1343,1366,1415,1428,1433,1444,2322,Upgrade
34,Total Liabilities & Equity,1795,1915,2183,2128,1919,2081,2100,2267,2316,4900,Upgrade
35,Total Debt,126.49,141.86,199.48,166.18,73.53,79.87,94.85,73.63,121.93,175.96,Upgrade
36,Net Cash (Debt),562.16,605.19,552.03,604.12,523.17,571.02,665.6,632.94,446.13,2716,Upgrade
37,Net Cash Growth,1.83%,0.18%,5.52%,5.80%,-21.40%,-9.78%,49.19%,-76.69%,-94.69%,203.76%,Upgrade
38,Net Cash Per Share,0.17,0.18,0.16,0.18,0.16,0.17,0.20,0.19,0.13,0.81,Upgrade
39,Filing Date Shares Outstanding,3366,3366,3366,3366,3366,3366,3366,3366,3366,3366,Upgrade
40,Total Common Shares Outstanding,3366,3366,3366,3366,3366,3366,3366,3366,3366,3366,Upgrade
41,Working Capital,1093,1132,1095,1209,1151,1188,1216,1202,1192,2104,Upgrade
42,Book Value Per Share,0.37,0.38,0.37,0.40,0.41,0.42,0.42,0.43,0.43,0.69,Upgrade
43,Tangible Book Value,1243,1283,1252,1343,1366,1415,1428,1433,1444,2322,Upgrade
44,Tangible Book Value Per Share,0.37,0.38,0.37,0.40,0.41,0.42,0.42,0.43,0.43,0.69,Upgrade
45,Buildings,-,81.31,-,81.31,-,81.31,-,81.31,-,81.31,Upgrade
46,Machinery,-,900.94,-,912.78,-,908.95,-,972.28,-,982.94,Upgrade
47,Leasehold Improvements,-,12.11,-,12.11,-,12.13,-,11.93,-,13.13,Upgrade
