,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020
20,Accrued Expenses,54.53,93.15,43.68,125,54.28,71.25,55.56,71.75,43.37,42.08,17.37,80.78,25.95,42.47,-,92.75,-,29.51,29.51
21,Current Portion of Leases,56.94,38.17,35.89,33.11,32.76,36.14,33.38,40.09,42.91,37.69,41.43,40.3,-,-,-,-,-,-,-
22,Current Income Taxes Payable,53.35,12.08,89.56,25.69,61.11,41.12,57.65,23.38,53.9,29.02,62.2,39.8,92.27,21.96,-,31.11,-,106.62,106.62
23,Current Unearned Revenue,285.94,295.37,282.85,284.33,325.95,288.69,298.75,334.34,331.2,277.19,278.22,361.08,343.3,339.24,-,289.18,-,282.01,282.01
24,Other Current Liabilities,2293,2237,2021,1929,1896,1894,1829,1470,1159,922.84,1252,1297,1045,1088,-,1209,-,1569,1569
25,Total Current Liabilities,2862,2736,2601,2476,2470,2418,2402,2008,1752,1410,1768,1937,1637,1609,-,1716,-,2057,2057
26,Long-Term Leases,76.05,64.54,63.4,35.86,16.89,16.52,17.31,25.04,31.96,38.49,35.55,44.58,39.52,73.2,-,-,-,-,-
27,Long-Term Unearned Revenue,2.25,2.44,2.63,2.82,3.01,3.2,3.4,3.59,3.78,3.97,4.16,4.35,4.54,4.73,-,1.36,-,1.53,1.53
28,Long-Term Deferred Tax Liabilities,79.69,65,65.18,51.64,43,40.21,40.04,36.31,16.66,17.44,20.55,36.8,12.07,33.28,-,50.4,-,61.4,61.4
29,Total Liabilities,3020,2868,2732,2566,2533,2478,2462,2073,1805,1470,1828,2022,1693,1720,-,1768,-,2120,2120
30,Common Stock,777.78,777.78,777.78,777.78,777.78,777.78,777.78,777.78,777.78,777.78,777.78,777.78,777.78,700,-,700,-,700,700
31,Additional Paid-In Capital,831.63,831.63,831.63,831.63,831.63,831.63,831.63,831.63,831.63,831.63,831.63,831.63,831.63,186.31,-,186.31,-,186.31,186.31
32,Retained Earnings,2098,1944,2361,2088,1973,1794,1974,1739,1636,1528,1739,1559,1460,1305,-,1105,-,907.11,907.11
33,Comprehensive Income & Other,119.71,103.49,109.09,86.48,66.38,74.06,74.06,58.58,44.99,45.6,49.19,39.77,29.89,96.07,-,144.58,-,174.41,174.41
34,Total Common Equity,3827,3657,4079,3784,3649,3477,3657,3407,3291,3183,3398,3208,3100,2287,2136,2136,-,1968,1968
35,Minority Interest,8.81,8.65,7.11,5.82,4.83,4.62,3.79,2.45,12.42,12.97,13.64,12.03,10.78,11.1,-,11.68,-,10.45,10.45
36,Shareholders' Equity,3836,3665,4086,3790,3654,3482,3661,3410,3303,3196,3412,3220,3110,2298,2148,2148,-,1978,1978
37,Total Liabilities & Equity,6856,6533,6819,6356,6186,5960,6124,5483,5108,4666,5240,5243,4804,4018,-,3916,-,4098,4098
38,Total Debt,132.99,102.71,99.29,68.97,49.65,52.66,50.7,65.13,74.86,76.18,76.98,84.88,39.52,73.2,-,-,-,-,-
39,Net Cash (Debt),2364,2420,2628,2066,2165,2768,2668,1790,2136,1984,2272,1510,2095,1389,1213,1213,-,1207,1207
40,Net Cash Growth,9.19%,-12.57%,-1.48%,15.42%,1.38%,39.51%,17.43%,18.57%,1.93%,42.83%,87.23%,24.44%,-,15.04%,0.49%,-,-,-,-
41,Net Cash Per Share,3.06,3.07,3.38,2.68,2.78,3.58,3.41,2.24,2.79,2.57,2.91,1.87,3.00,1.97,1.74,1.72,-,1.70,1.70
42,Filing Date Shares Outstanding,777.78,777.78,777.78,777.78,777.78,777.78,777.78,777.78,777.78,777.78,777.78,777.78,777.78,700,698.21,700,654.96,700,700
43,Total Common Shares Outstanding,777.78,777.78,777.78,777.78,777.78,777.78,777.78,777.78,777.78,777.78,777.78,777.78,777.78,700,698.21,700,654.96,700,700
44,Working Capital,3591,3438,3853,3551,3414,3239,3415,3146,3031,2953,3166,2972,2855,2015,-,1745,-,1613,1613
45,Book Value Per Share,4.92,4.70,5.24,4.87,4.69,4.47,4.70,4.38,4.23,4.09,4.37,4.13,3.99,3.27,3.05,3.05,-,2.81,2.81
46,Tangible Book Value,3805,3635,4058,3761,3625,3452,3632,3384,3279,3174,3389,3200,3092,2280,2128,2128,-,1962,1962
47,Tangible Book Value Per Share,4.89,4.67,5.22,4.84,4.66,4.44,4.67,4.35,4.22,4.08,4.36,4.11,3.98,3.26,3.04,3.04,-,2.80,2.80
48,Buildings,-,142.82,-,142.82,-,142.82,-,142.82,-,142.82,-,142.82,-,142.82,-,142.82,-,142.82,142.82
49,Machinery,-,54.2,-,48.37,-,42.93,-,42.08,-,36.71,-,34.45,-,32.72,-,31.77,-,30.27,30.27
