,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
22,Long-Term Debt,807.6,1238,1324,1401,1444,1121,1127,1386,661.26,1015,Upgrade
23,Long-Term Leases,1.41,1.07,1.98,3.43,0.27,0.89,-,-,-,-,Upgrade
24,Long-Term Unearned Revenue,-,-,-,-,0.65,0.61,-,-,-,-,Upgrade
25,Long-Term Deferred Tax Liabilities,4.13,5.83,7.53,9.22,12.47,14.09,15.82,19.19,21.18,22.81,Upgrade
26,Total Liabilities,1588,1653,1852,1893,2002,1956,2080,2466,1703,1762,Upgrade
27,Common Stock,75.06,75.06,20.73,17.88,17.29,17.29,17.29,17.29,17.29,15.68,Upgrade
28,Additional Paid-In Capital,1657,1657,1517,1502,1492,1492,1492,1492,1492,1454,Upgrade
29,Retained Earnings,-1784,-1747,-1668,-1652,-1536,-1514,-1177,-1146,-961.28,-932.76,Upgrade
30,Comprehensive Income & Other,16.09,25.7,21.42,57.81,70.37,77.42,55.64,38.35,-8.16,2.39,Upgrade
31,Total Common Equity,-35.89,10.75,-108.98,-73.9,43.48,72.52,388.44,402.01,540,539.64,Upgrade
32,Minority Interest,204.18,201.24,197.41,189.06,214.45,208.67,236.12,231.22,261.16,250.71,Upgrade
33,Shareholders' Equity,168.29,211.99,88.43,115.16,257.92,281.19,624.56,633.22,801.15,790.35,Upgrade
34,Total Liabilities & Equity,1756,1865,1940,2008,2260,2237,2705,3099,2505,2552,Upgrade
35,Total Debt,1477,1524,1697,1730,1799,1706,1886,2222,1506,1586,Upgrade
36,Net Cash (Debt),-1227,-1137,-1326,-1307,-1531,-1461,-1441,-1361,-1463,-1480,Upgrade
37,Net Cash Per Share,-0.74,-0.64,-3.07,-3.14,-3.87,-3.69,-3.64,-3.44,-3.70,-4.11,Upgrade
38,Filing Date Shares Outstanding,1662,1662,474.96,409.83,409.83,395.83,395.83,395.83,395.83,359.83,Upgrade
39,Total Common Shares Outstanding,1662,1662,474.96,409.83,395.83,395.83,395.83,395.83,395.83,359.83,Upgrade
40,Working Capital,57.44,499.46,394.04,426.13,506.68,145.83,408.84,610.3,-104.46,164.04,Upgrade
41,Book Value Per Share,-0.02,0.01,-0.23,-0.18,0.11,0.18,0.98,1.02,1.36,1.50,Upgrade
42,Tangible Book Value,-35.89,10.75,-108.98,-73.9,43.48,72.52,388.44,402.01,540,539.64,Upgrade
43,Tangible Book Value Per Share,-0.02,0.01,-0.23,-0.18,0.11,0.18,0.98,1.02,1.36,1.50,Upgrade
44,Buildings,-,52.18,-,52.18,-,52.18,-,52.18,-,52.18,Upgrade
45,Machinery,-,2341,-,2339,-,2352,-,2338,-,2332,Upgrade
46,Construction In Progress,-,98.57,-,98.57,-,98.57,-,98.57,-,98.57,Upgrade
