,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
24,Current Portion of Leases,144.44,135.42,138.67,127.42,126.85,134.04,130.6,103.21,111.79,159.69,Upgrade
25,Current Income Taxes Payable,13009,12958,12812,12569,12582,12820,14086,12020,12227,10740,Upgrade
26,Current Unearned Revenue,18791,20325,29306,36629,44002,44789,51545,49706,47282,39389,Upgrade
27,Other Current Liabilities,21644,20444,21746,21630,25721,29242,37319,27930,27782,23698,Upgrade
28,Total Current Liabilities,213036,205640,209880,201719,210244,200834,134152,127781,134796,123768,Upgrade
29,Long-Term Debt,17474,16572,19680,24276,24954,26963,98761,98402,90083,85304,Upgrade
30,Long-Term Leases,425.9,441.39,455.77,467.7,478.2,491.47,476.29,453.24,465.42,1227,Upgrade
31,Long-Term Deferred Tax Liabilities,2229,2436,2502,2618,2764,2740,4240,4523,4825,4887,Upgrade
32,Other Long-Term Liabilities,4.81,5.88,3.95,18.55,19.35,19.35,32.59,19.77,10.04,10.25,Upgrade
33,Total Liabilities,233170,225096,232522,229099,238459,231048,237662,231179,230179,215196,Upgrade
34,Common Stock,613.53,613.53,613.53,613.53,613.53,613.53,613.53,538.94,536.79,534.84,Upgrade
35,Additional Paid-In Capital,6377,6377,6377,6377,6377,6377,6458,4949,5057,5547,Upgrade
36,Retained Earnings,-29545,-20430,-7471,-697.85,4758,12465,28261,25323,22606,19660,Upgrade
37,Comprehensive Income & Other,1390,1390,1388,1570,1567,1576,1547,1524,164.46,-25.28,Upgrade
38,Total Common Equity,-21164,-12049,907.29,7863,13315,21031,36879,32334,28364,25716,Upgrade
39,Minority Interest,12576,19773,22762,27382,26972,38051,44570,46386,33887,29990,Upgrade
40,Shareholders' Equity,-8588,7724,23669,35245,40287,59082,81450,78719,62252,55707,Upgrade
41,Total Liabilities & Equity,224582,232821,256191,264344,278746,290130,319112,309899,292431,270902,Upgrade
42,Total Debt,138350,136547,141446,137262,139333,133159,125098,133756,134035,132161,Upgrade
43,Net Cash (Debt),-136732,-134584,-139193,-134290,-133181,-125472,-78557,-88942,-98839,-102956,Upgrade
44,Net Cash Per Share,-19.49,-19.18,-19.84,-19.14,-18.98,-17.17,-12.49,-14.39,-16.23,-16.92,Upgrade
45,Filing Date Shares Outstanding,7015,7015,7015,7015,7015,7015,7015,6133,6108,6087,Upgrade
46,Total Common Shares Outstanding,7015,7015,7015,7015,7015,7015,7015,6133,6108,6087,Upgrade
47,Working Capital,-30952,-25443,-10897,5554,-373.37,31555,110418,100326,77770,66819,Upgrade
48,Book Value Per Share,-3.21,-1.91,-0.06,0.93,1.71,2.81,5.06,5.05,4.64,4.22,Upgrade
49,Tangible Book Value,-22459,-13368,-440.35,6493,11668,19350,34786,30336,26396,23725,Upgrade
50,Tangible Book Value Per Share,-3.39,-2.10,-0.26,0.73,1.47,2.57,4.77,4.73,4.32,3.90,Upgrade
51,Land,-,1299,-,1589,-,1586,-,1823,-,1780,Upgrade
52,Machinery,-,1652,-,1526,-,2633,-,2133,-,2027,Upgrade
53,Construction In Progress,-,176.71,-,178.29,-,207.17,-,300.37,-,108.1,Upgrade
