,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
20,Accrued Expenses,34360,27350,17785,12572,11961,10652,14555,13023,6602,5973,Upgrade
21,Short-Term Debt,98876,50464,66665,66026,5685,54661,10168,19684,23757,25924,Upgrade
22,Current Portion of Long-Term Debt,108903,155086,121518,131401,160252,61566,34291,32120,32938,24561,Upgrade
23,Current Portion of Leases,40.32,56.24,50.49,56.22,42.31,50.6,34.76,37.5,103.72,139.94,Upgrade
24,Current Income Taxes Payable,20392,20367,22567,24653,26283,27134,30003,30481,27906,25216,Upgrade
25,Current Unearned Revenue,70198,86500,108415,118515,118046,126573,116237,109491,96702,76696,Upgrade
26,Other Current Liabilities,29353,37854,24516,35594,38932,27305,41728,33236,36133,30222,Upgrade
27,Total Current Liabilities,398500,419866,410087,445528,424602,381432,334422,320096,302812,257350,Upgrade
28,Long-Term Debt,55012,64556,93296,82635,95743,123922,120071,108602,101666,89773,Upgrade
29,Long-Term Leases,36.61,41.48,73.58,72.32,39.17,45.74,44.92,39.45,64.65,93.01,Upgrade
30,Long-Term Deferred Tax Liabilities,7494,7536,8271,8470,8795,8704,9095,8520,8020,7533,Upgrade
31,Total Liabilities,461042,491999,511728,536706,529179,514104,463633,437258,412563,354750,Upgrade
32,Common Stock,384.17,384.17,384.17,384.17,384.17,384.17,362.85,362.85,362.85,341.58,Upgrade
33,Additional Paid-In Capital,5528,5375,-,4977,-,4766,5453,5710,6281,42.14,Upgrade
34,Retained Earnings,-26730,-,-,-,-,42738,72738,73450,65192,65781,Upgrade
35,Comprehensive Income & Other,13063,8957,24111,31165,47948,9929,12062,8479,3496,90.64,Upgrade
36,Total Common Equity,-7755,14716,24495,36525,48332,57818,90616,88002,75331,66255,Upgrade
37,Minority Interest,32297,36535,41750,42980,46745,56182,72318,64493,58213,50449,Upgrade
38,Shareholders' Equity,24542,51251,66245,79505,95077,114000,162935,152495,133544,116704,Upgrade
39,Total Liabilities & Equity,485585,543250,577973,616211,624255,628104,626568,589753,546106,471454,Upgrade
40,Total Debt,262867,270204,281603,280191,261761,240244,164611,160482,158529,140492,Upgrade
41,Net Cash (Debt),-249989,-255017,-261248,-258119,-224790,-192419,-89842,-99442,-96221,-88071,Upgrade
42,Net Cash Per Share,-66.00,-67.33,-68.97,-68.15,-59.35,-53.81,-25.42,-28.11,-27.84,-26.70,Upgrade
43,Filing Date Shares Outstanding,3788,3788,3788,3788,3788,3788,3531,3534,3534,3292,Upgrade
44,Total Common Shares Outstanding,3788,3788,3788,3788,3788,3788,3531,3534,3534,3292,Upgrade
45,Working Capital,-9123,7866,41687,39672,69063,108450,151729,135462,119917,96575,Upgrade
46,Book Value Per Share,-2.05,3.89,6.47,9.64,12.76,15.27,25.66,24.90,21.32,20.12,Upgrade
47,Tangible Book Value,-10402,11987,21589,33506,45231,55090,86208,84175,72963,64069,Upgrade
48,Tangible Book Value Per Share,-2.75,3.16,5.70,8.85,11.94,14.54,24.41,23.82,20.65,19.46,Upgrade
49,Buildings,-,19537,-,19562,-,20939,-,18379,-,15488,Upgrade
50,Machinery,-,1045,-,1667,-,1825,-,1878,-,1499,Upgrade
51,Construction In Progress,-,3376,-,3346,-,1187,-,1332,-,3491,Upgrade
