,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
33,Retained Earnings,-4396,-2798,-874.46,-499.97,2509,2446,2158,2202,1527,1597,Upgrade
34,Comprehensive Income & Other,356.49,540.07,546.33,489.08,295.02,425.4,371.17,345.35,91.43,129.23,Upgrade
35,Total Common Equity,1288,3069,4999,5316,8131,8198,7856,7874,4002,3741,Upgrade
36,Minority Interest,52.79,55.55,1.7,4.21,-8.08,0.19,8.96,14.89,9.9,-3.59,Upgrade
37,Shareholders' Equity,1341,3124,5000,5320,8123,8199,7865,7889,4012,3737,Upgrade
38,Total Liabilities & Equity,43942,46399,61690,61544,68671,68240,69196,67152,61773,51942,Upgrade
39,Total Debt,14170,15175,17491,16481,18907,21976,23757,27612,30448,28689,Upgrade
40,Net Cash (Debt),-12912,-13856,-16150,-15299,-17408,-19470,-21337,-23851,-27407,-24652,Upgrade
41,Net Cash Per Share,-6.75,-7.24,-8.44,-8.00,-9.10,-10.18,-11.15,-20.35,-26.02,-26.47,Upgrade
42,Filing Date Shares Outstanding,1913,1913,1913,1913,1913,1913,1913,1913,1153,1029,Upgrade
43,Total Common Shares Outstanding,1913,1913,1913,1913,1913,1913,1913,1913,1153,1029,Upgrade
44,Working Capital,538.48,2872,5509,7081,11261,12402,13249,15560,14377,16231,Upgrade
45,Book Value Per Share,0.67,1.60,2.61,2.78,4.25,4.28,4.11,4.12,3.47,3.63,Upgrade
46,Tangible Book Value,1243,3001,4609,4903,7575,7617,7243,7250,3132,3741,Upgrade
47,Tangible Book Value Per Share,0.65,1.57,2.41,2.56,3.96,3.98,3.79,3.79,2.72,3.63,Upgrade
48,Land,-,246.43,-,450.39,-,434.18,-,44.55,-,13.94,Upgrade
49,Buildings,-,138.48,-,138.48,-,138.48,-,-,-,-,Upgrade
50,Machinery,-,27.3,-,27.09,-,22.22,-,20.66,-,18.54,Upgrade
51,Leasehold Improvements,-,2.54,-,2.41,-,2.28,-,2.38,-,1.92,Upgrade
