,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
20,Current Portion of Leases,77.11,74.67,72.78,47.97,62.05,63.81,64.4,52.69,37.59,40.32,Upgrade
21,Current Income Taxes Payable,45.18,41.2,60.76,154.71,84.18,43.89,56.87,36.23,44.11,132.6,Upgrade
22,Current Unearned Revenue,171.61,206.65,125.12,219.32,146.91,223.13,6.06,3.14,2.68,1.93,Upgrade
23,Other Current Liabilities,696.44,162.25,883.82,169.43,1078,167.43,880.4,349.53,1071,402.72,Upgrade
24,Total Current Liabilities,2493,2239,2146,2052,2781,2458,3322,2455,2330,1690,Upgrade
25,Long-Term Debt,1739,1379,1387,1222,919.36,732.15,740.23,483.23,1211,1224,Upgrade
26,Long-Term Leases,99.43,96.44,119.63,74.64,81.43,87.07,98.23,94.9,60.72,59.65,Upgrade
27,Long-Term Unearned Revenue,100.71,132.58,112.1,112.53,156.02,151.35,149.82,150.41,90.28,76.49,Upgrade
28,Long-Term Deferred Tax Liabilities,10.46,8.49,7.72,7.21,6.88,6.77,6.27,5.84,6.12,6.02,Upgrade
29,Total Liabilities,4443,3856,3773,3468,3945,3435,4316,3189,3699,3055,Upgrade
30,Common Stock,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,Upgrade
31,Retained Earnings,5147,4949,4727,4564,4299,4186,3994,3883,3687,3621,Upgrade
32,Comprehensive Income & Other,667.82,659.81,684.62,638.41,561.04,513.1,556.53,567.49,641.74,625.83,Upgrade
33,Total Common Equity,7096,6889,6692,6483,6141,5979,5831,5732,5610,5527,Upgrade
34,Minority Interest,2751,2762,2615,2534,2267,2179,2048,2020,1961,1887,Upgrade
35,Shareholders' Equity,9846,9652,9307,9017,8408,8158,7879,7752,7571,7415,Upgrade
36,Total Liabilities & Equity,14289,13508,13080,12485,12353,11594,12195,10941,11270,10470,Upgrade
37,Total Debt,2413,1627,1656,1595,1639,1644,2504,1687,1649,1464,Upgrade
38,Net Cash (Debt),1950,2611,3291,2588,2674,2244,2134,1798,2435,2481,Upgrade
39,Net Cash Growth,-40.73%,0.89%,23.09%,15.31%,25.28%,24.81%,-12.36%,-27.53%,-10.40%,-3.41%,Upgrade
40,Net Cash Per Share,1.52,2.04,2.57,2.02,2.09,1.75,1.67,1.40,1.90,1.94,Upgrade
41,Filing Date Shares Outstanding,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,Upgrade
42,Total Common Shares Outstanding,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,Upgrade
43,Working Capital,8319,7820,7481,7021,6148,5672,5421,4999,5474,5891,Upgrade
44,Book Value Per Share,5.54,5.38,5.23,5.06,4.79,4.67,4.55,4.48,4.38,4.32,Upgrade
45,Tangible Book Value,7038,6829,6628,6420,6079,5917,5773,5672,5544,5461,Upgrade
46,Tangible Book Value Per Share,5.50,5.33,5.17,5.01,4.75,4.62,4.51,4.43,4.33,4.26,Upgrade
47,Buildings,-,2302,-,2221,-,2170,-,2095,-,1734,Upgrade
48,Machinery,-,1515,-,1480,-,1430,-,1376,-,1298,Upgrade
49,Construction In Progress,-,75.66,-,89.67,-,66.93,-,91.06,-,24.98,Upgrade
