,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
32,Long-Term Unearned Revenue,185.26,186.76,203.58,216.15,224.64,240.13,252.92,282.46,284.87,301.17,Upgrade
33,Long-Term Deferred Tax Liabilities,110.73,108.13,90.38,86.92,64.1,71.96,113.71,101.55,104.88,109.46,Upgrade
34,Other Long-Term Liabilities,60.4,56.18,52.78,42.47,40.76,39.88,47.27,25.98,23.63,26.26,Upgrade
35,Total Liabilities,8922,9246,9768,9211,8956,8922,8777,9148,9395,9229,Upgrade
36,Common Stock,3685,3685,3685,3685,3685,3685,3685,3685,3685,3685,Upgrade
37,Retained Earnings,4080,3884,3763,3692,3558,3493,3372,3234,3160,3088,Upgrade
38,Comprehensive Income & Other,126.79,142.74,170,182.22,150.73,171.71,168.22,103.61,80.16,71.83,Upgrade
39,Total Common Equity,7892,7711,7618,7558,7394,7349,7225,7022,6924,6844,Upgrade
40,Minority Interest,529.8,528.48,480.32,459.25,463.86,464.78,457.37,453.9,458.52,444.67,Upgrade
41,Shareholders' Equity,8422,8240,8098,8018,7858,7814,7682,7476,7383,7289,Upgrade
42,Total Liabilities & Equity,17344,17486,17866,17229,16814,16735,16459,16624,16778,16518,Upgrade
43,Total Debt,2550,2903,3058,2971,2957,2941,3114,3027,3841,3257,Upgrade
44,Net Cash (Debt),-43.04,-250.1,-377.23,-272,-232.74,-758.39,-1254,-1279,-1555,-1162,Upgrade
45,Net Cash Per Share,-0.01,-0.06,-0.10,-0.06,-0.07,-0.19,-0.36,-0.35,-0.43,-0.35,Upgrade
46,Filing Date Shares Outstanding,3685,3685,3685,3685,3685,3685,3685,3685,3685,3685,Upgrade
47,Total Common Shares Outstanding,3685,3685,3685,3685,3685,3685,3685,3685,3685,3685,Upgrade
48,Working Capital,3888,4265,4408,3835,4013,4260,3668,3644,3674,3336,Upgrade
49,Book Value Per Share,2.14,2.09,2.07,2.05,2.01,1.99,1.96,1.91,1.88,1.86,Upgrade
50,Tangible Book Value,7373,7147,7031,6932,6741,6656,6502,6288,6167,6045,Upgrade
51,Tangible Book Value Per Share,2.00,1.94,1.91,1.88,1.83,1.81,1.76,1.71,1.67,1.64,Upgrade
52,Buildings,2491,2481,2378,2401,2409,2416,2393,2528,2403,2544,Upgrade
53,Machinery,2035,2003,1951,1927,1765,1565,1614,1580,1651,1516,Upgrade
54,Construction In Progress,86.09,91.99,139.93,119.7,187.8,141.5,163.82,204.12,216.75,207.45,Upgrade
