,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
42,Net Cash Per Share,-8.12,-7.38,-7.46,-4.23,-4.02,-4.01,-4.11,-4.60,-4.71,-3.04,Upgrade
43,Filing Date Shares Outstanding,473.21,473.21,473.21,473.21,473.21,473.21,473.21,473.21,473.21,473.21,Upgrade
44,Total Common Shares Outstanding,473.21,473.21,473.21,473.21,473.21,473.21,473.21,473.21,473.21,473.21,Upgrade
45,Working Capital,-5106,-5694,-5685,-5520,-5602,-5663,-5981,-6238,-5335,-3113,Upgrade
46,Book Value Per Share,8.51,9.03,9.21,9.32,9.56,9.58,8.69,7.96,10.97,10.80,Upgrade
47,Tangible Book Value,2999,3239,3317,3359,3463,3467,3012,2665,4086,4002,Upgrade
48,Tangible Book Value Per Share,6.34,6.85,7.01,7.10,7.32,7.33,6.37,5.63,8.64,8.46,Upgrade
49,Buildings,7329,7314,7434,7433,7415,7415,2653,2653,2680,2680,Upgrade
50,Machinery,1153,1154,1197,1184,1173,1166,420.66,417.58,414.34,395.96,Upgrade
51,Construction In Progress,0.9,-,-,-,-,-,5854,5729,4777,3248,Upgrade
