,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
30,Additional Paid-In Capital,509.58,509.58,509.58,509.58,509.58,509.58,509.58,509.58,509.58,509.58,Upgrade
31,Retained Earnings,2246,2212,2179,2175,2148,2146,2088,2037,1936,1897,Upgrade
32,Comprehensive Income & Other,275.23,272.48,183.41,301.51,212.54,490.13,422.33,386.99,299.02,195.23,Upgrade
33,Total Common Equity,3094,3058,2935,3049,2934,3209,3083,2997,2808,2665,Upgrade
34,Minority Interest,15.29,16.54,18.34,19.04,16.98,19.41,18.52,16.51,14.23,13.56,Upgrade
35,Shareholders' Equity,3109,3074,2954,3068,2951,3228,3101,3013,2822,2678,Upgrade
36,Total Liabilities & Equity,4335,4144,3925,4149,3962,4429,4459,4378,3867,3443,Upgrade
37,Total Debt,15.31,17.34,18.69,19.93,4.63,27.72,24.7,70.73,101.88,102.01,Upgrade
38,Net Cash (Debt),991.25,910.47,800.88,712.95,691.23,764.87,931.89,1149,1098,935.73,Upgrade
39,Net Cash Growth,23.77%,27.71%,15.86%,-6.79%,-25.83%,-33.42%,-15.15%,22.77%,52.68%,49.54%,Upgrade
40,Net Cash Per Share,1.57,1.44,1.27,1.13,1.10,1.21,1.48,1.82,1.74,1.48,Upgrade
41,Filing Date Shares Outstanding,630.53,630.53,630.53,630.53,630.53,630.53,630.53,630.53,630.53,630.53,Upgrade
42,Total Common Shares Outstanding,630.53,630.53,630.53,630.53,630.53,630.53,630.53,630.53,630.53,630.53,Upgrade
43,Working Capital,2023,1985,1927,1990,1869,2042,2055,2024,1886,1766,Upgrade
44,Book Value Per Share,4.91,4.85,4.66,4.84,4.65,5.09,4.89,4.75,4.45,4.23,Upgrade
45,Tangible Book Value,3040,3003,2880,2994,2880,3155,3031,2945,2756,2613,Upgrade
46,Tangible Book Value Per Share,4.82,4.76,4.57,4.75,4.57,5.00,4.81,4.67,4.37,4.14,Upgrade
47,Land,-,637.78,-,681.29,-,777.89,-,750.6,-,646.3,Upgrade
48,Machinery,-,1062,-,1085,-,1144,-,1003,-,929.4,Upgrade
49,Construction In Progress,-,3.34,-,11.91,-,35.52,-,10.02,-,10.78,Upgrade
