,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
34,Minority Interest,972.54,1005,1235,1321,1876,1901,1789,1794,313.3,300.76,Upgrade
35,Shareholders' Equity,5397,5463,5981,6428,7141,7307,7206,7187,5808,5747,Upgrade
36,Total Liabilities & Equity,10407,10534,11999,13313,14933,16023,17741,17956,7157,7003,Upgrade
37,Total Debt,4364,4443,5186,5921,6365,7052,8383,8948,1259,672.58,Upgrade
38,Net Cash (Debt),-3729,-3860,-4611,-4798,-4609,-5405,-6434,-7170,178.52,588.89,Upgrade
39,Net Cash Growth,-,-,-,-,-,-,-,-,-38.39%,59.36%,Upgrade
40,Net Cash Per Share,-5.87,-6.07,-7.25,-7.55,-7.25,-8.50,-6.35,-11.30,0.35,1.30,Upgrade
41,Filing Date Shares Outstanding,635.57,635.57,635.57,635.57,635.57,635.57,635.57,635.57,631.95,451.39,Upgrade
42,Total Common Shares Outstanding,635.57,635.57,635.57,635.57,635.57,635.57,635.57,635.57,631.95,451.39,Upgrade
43,Working Capital,-924.76,1243,1431,1871,1686,1634,101.06,54.32,1734,1535,Upgrade
44,Book Value Per Share,-0.15,-0.10,0.36,0.92,1.17,1.39,1.41,1.37,1.54,1.84,Upgrade
45,Tangible Book Value,2164,2198,2485,2847,3005,3145,3157,3132,3234,3091,Upgrade
46,Tangible Book Value Per Share,-0.15,-0.10,0.36,0.92,1.17,1.39,1.41,1.37,1.54,1.84,Upgrade
47,Land,-,85.52,-,-,-,-,-,15.18,-,-,Upgrade
48,Buildings,-,147.38,-,44.05,-,41.16,-,51.72,-,10.39,Upgrade
49,Machinery,-,16.85,-,12.38,-,12.55,-,10.37,-,5.43,Upgrade
50,Leasehold Improvements,-,24.56,-,13.43,-,12.77,-,16.13,-,4.26,Upgrade
