,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
36,Minority Interest,22.32,25.76,27.86,33.03,36.83,40.72,41.89,8.39,5.37,6.65,Upgrade
37,Shareholders' Equity,2439,2402,2224,2126,1909,1807,1653,1589,1328,1185,Upgrade
38,Total Liabilities & Equity,7733,8318,7592,7321,6732,7126,5830,5443,4781,5269,Upgrade
39,Total Debt,253.94,658.97,768.03,401.47,457.03,876.72,841.5,588.31,338.8,413.2,Upgrade
40,Net Cash (Debt),1809,846.98,1015,2091,1553,1357,1426,1497,1388,1408,Upgrade
41,Net Cash Growth,78.17%,-59.49%,-34.63%,54.10%,8.92%,-9.34%,2.71%,6.30%,-12.35%,36.68%,Upgrade
42,Net Cash Per Share,1.46,0.68,0.82,1.68,1.25,1.09,1.15,1.21,1.12,1.13,Upgrade
43,Filing Date Shares Outstanding,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,Upgrade
44,Total Common Shares Outstanding,1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,Upgrade
45,Working Capital,1623,1125,1337,1198,826.75,675.81,711.88,728.14,631.81,616.83,Upgrade
46,Book Value Per Share,1.95,1.91,1.77,1.69,1.51,1.42,1.30,1.27,1.07,0.95,Upgrade
47,Tangible Book Value,2086,2032,1854,1731,1493,1313,1286,1281,1187,1039,Upgrade
48,Tangible Book Value Per Share,1.68,1.64,1.49,1.39,1.20,1.06,1.04,1.03,0.96,0.84,Upgrade
49,Buildings,-,157.73,-,154.92,-,83.96,-,9.52,-,8.93,Upgrade
50,Machinery,-,1082,-,1056,-,997.51,-,898.6,-,752.29,Upgrade
51,Construction In Progress,-,-,-,4.38,-,118.84,-,97.78,-,19.88,Upgrade
52,Leasehold Improvements,-,16.21,-,12.95,-,12.26,-,12.22,-,10.81,Upgrade
53,Order Backlog,33000,-,-,-,-,-,-,-,-,-,Upgrade
