,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
33,Additional Paid-In Capital,218.67,472,474.57,678.27,682.02,846.79,846.79,1012,1012,1206,Upgrade
34,Retained Earnings,4788,4429,4121,3908,3727,3584,3439,3316,3455,3089,Upgrade
35,Comprehensive Income & Other,188.84,255.89,211.54,60.13,85.31,191.42,207.14,186.07,-112.01,-88.29,Upgrade
36,Total Common Equity,5205,5167,4817,4656,4504,4632,4503,4523,4364,4216,Upgrade
37,Minority Interest,1647,1610,1505,1473,1530,1448,1239,1153,1013,630.08,Upgrade
38,Shareholders' Equity,6852,6777,6322,6128,6034,6080,5742,5676,5377,4846,Upgrade
39,Total Liabilities & Equity,14338,13880,13392,13026,12666,12672,12000,11270,10980,10097,Upgrade
40,Total Debt,2982,2523,2996,2675,3062,2854,2890,2300,2352,2079,Upgrade
41,Net Cash (Debt),-464.54,441.43,-377.04,-577.54,-951.83,-274.74,-584.62,235.71,-148.53,-300.63,Upgrade
42,Net Cash Per Share,-0.47,0.45,-0.38,-0.59,-0.97,-0.28,-0.59,0.24,-0.15,-0.31,Upgrade
43,Filing Date Shares Outstanding,995.88,995.88,995.88,995.88,995.88,995.88,995.88,995.88,995.88,999.96,Upgrade
44,Total Common Shares Outstanding,995.88,995.88,995.88,995.88,995.88,995.88,995.88,995.88,995.88,999.96,Upgrade
45,Working Capital,4456,4262,3636,3884,3953,3830,3943,3490,2968,2563,Upgrade
46,Book Value Per Share,5.23,5.19,4.84,4.68,4.52,4.65,4.52,4.54,4.38,4.22,Upgrade
47,Tangible Book Value,4345,4764,3973,4272,3601,4244,3672,4194,3547,3884,Upgrade
48,Tangible Book Value Per Share,4.36,4.78,3.99,4.29,3.62,4.26,3.69,4.21,3.56,3.88,Upgrade
49,Buildings,-,1561,-,1309,-,1303,-,1273,-,1268,Upgrade
50,Machinery,-,790.81,-,683,-,552.09,-,483.81,-,446.18,Upgrade
51,Construction In Progress,-,251.48,-,200.09,-,144.43,-,38.5,-,10.19,Upgrade
52,Leasehold Improvements,-,95.1,-,81.32,-,60.88,-,48.21,-,31,Upgrade
53,Order Backlog,3512,-,-,-,-,-,-,-,-,-,Upgrade
