,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
34,Comprehensive Income & Other,8.26,-13.88,-14.18,-2.89,-13.26,8.06,-55.83,-54.92,-56.72,-64.93,Upgrade
35,Total Common Equity,573.08,537.7,533.96,530.99,524.79,530.98,538.64,483.63,484.71,442.03,Upgrade
36,Minority Interest,25.74,27.53,17.31,19.3,12.1,23.74,20.03,21.54,7.21,7.7,Upgrade
37,Shareholders' Equity,598.82,565.24,551.27,550.29,536.9,554.72,558.67,505.17,491.92,449.73,Upgrade
38,Total Liabilities & Equity,960.55,954.51,848.07,865.14,807.51,777.45,757.05,701.27,664.67,573.34,Upgrade
39,Total Debt,62.98,62.55,61.55,57.58,59.56,59.56,21.97,22.44,22.64,22.87,Upgrade
40,Net Cash (Debt),235.7,244.08,177.06,159.35,85.16,47.86,92.56,84.37,69.13,23.69,Upgrade
41,Net Cash Growth,33.12%,53.18%,107.92%,232.95%,-7.99%,-43.27%,33.88%,256.07%,-,-,Upgrade
42,Net Cash Per Share,0.27,0.28,0.20,0.18,0.10,0.05,0.11,0.12,0.11,0.04,Upgrade
43,Filing Date Shares Outstanding,877.59,877.59,877.59,877.59,877.59,877.59,877.59,706.44,706.44,622.54,Upgrade
44,Total Common Shares Outstanding,877.59,877.59,877.59,877.59,877.59,877.59,877.59,706.44,706.44,622.54,Upgrade
45,Working Capital,324.54,313.54,336.7,320.47,273.55,266.05,233.78,169.41,189.05,150.86,Upgrade
46,Book Value Per Share,0.65,0.61,0.61,0.61,0.60,0.61,0.61,0.68,0.69,0.71,Upgrade
47,Tangible Book Value,518.77,480.97,474.81,469.41,460.75,464.47,469.67,412.19,484.47,441.72,Upgrade
48,Tangible Book Value Per Share,0.59,0.55,0.54,0.53,0.53,0.53,0.54,0.58,0.69,0.71,Upgrade
49,Machinery,-,7.83,-,6.3,-,5.97,-,6.28,-,5.49,Upgrade
50,Leasehold Improvements,-,5.87,-,4.58,-,4.58,-,4.58,-,4.45,Upgrade
