,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
21,Current Portion of Long-Term Debt,402.83,480.71,392.07,440.32,416.27,329.74,385.2,47.77,47.59,-,Upgrade
22,Current Portion of Leases,55.9,55.57,44.79,53.18,25.51,47.52,49.98,61.31,23.86,30.47,Upgrade
23,Current Income Taxes Payable,186.89,164.17,193.78,123.11,177.55,184.98,146.27,110.16,101.33,157.41,Upgrade
24,Current Unearned Revenue,-,235.62,-,280.29,-,1341,-,-,-,-,Upgrade
25,Other Current Liabilities,2449,1145,2281,1061,3210,1306,4062,3779,2624,2398,Upgrade
26,Total Current Liabilities,4241,4210,3995,4094,5006,4869,4956,4964,3307,2914,Upgrade
27,Long-Term Debt,1202,1132,254.11,210.79,213.76,195.35,271.22,95.05,-,-,Upgrade
28,Long-Term Leases,238.65,218.53,250.82,219.28,253.25,235.96,241.93,229.79,246.3,244.81,Upgrade
29,Long-Term Unearned Revenue,573.7,586.35,586.9,604.99,667.77,701.13,783.19,772.36,720.36,679.07,Upgrade
30,Long-Term Deferred Tax Liabilities,597,615.35,641.61,656.64,649.29,685.38,685.63,686.56,582.28,604.96,Upgrade
31,Total Liabilities,6853,6762,5728,5786,6790,6687,6938,6748,4856,4443,Upgrade
32,Common Stock,9222,9222,9222,9222,9222,9222,9222,9222,9222,9222,Upgrade
33,Retained Earnings,6623,6827,6692,6670,6541,7025,6665,6826,6531,7213,Upgrade
34,Comprehensive Income & Other,431.95,305.42,239.32,307.05,855.76,1087,1198,158.8,-303.81,-348.69,Upgrade
35,Total Common Equity,16277,16354,16153,16199,16619,17334,17086,16207,15449,16086,Upgrade
36,Minority Interest,1882,1898,1814,1778,1631,1788,1861,2229,1173,1278,Upgrade
37,Shareholders' Equity,18159,18252,17968,17978,18250,19121,18947,18436,16623,17364,Upgrade
38,Total Liabilities & Equity,25012,25014,23696,23763,25039,25808,25884,25184,21479,21807,Upgrade
39,Total Debt,2234,2656,1266,1701,1457,1376,948.34,951.85,625.38,356.11,Upgrade
40,Net Cash (Debt),1011,606.07,1946,1488,1914,2194,3100,2999,2711,3229,Upgrade
41,Net Cash Growth,-48.06%,-59.27%,1.67%,-32.20%,-38.28%,-26.82%,14.36%,-7.14%,-21.98%,-10.23%,Upgrade
42,Net Cash Per Share,0.18,0.11,0.35,0.27,0.35,0.40,0.56,0.54,0.49,0.59,Upgrade
43,Filing Date Shares Outstanding,5537,5537,5537,5537,5537,5537,5537,5537,5537,5537,Upgrade
44,Total Common Shares Outstanding,5537,5537,5537,5537,5537,5537,5537,5537,5537,5537,Upgrade
45,Working Capital,4076,4111,4273,3800,3730,4418,4706,5384,3378,4008,Upgrade
46,Book Value Per Share,2.94,2.95,2.92,2.93,3.00,3.13,3.09,2.93,2.79,2.91,Upgrade
47,Tangible Book Value,14809,14887,14686,14732,15146,15873,15624,14747,13929,14564,Upgrade
48,Tangible Book Value Per Share,2.67,2.69,2.65,2.66,2.74,2.87,2.82,2.66,2.52,2.63,Upgrade
49,Land,-,3322,-,3253,-,3434,-,3988,-,3000,Upgrade
50,Construction In Progress,-,1942,-,1911,-,1339,-,853.24,-,977.06,Upgrade
