,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
32,Long-Term Unearned Revenue,101.31,172.22,370.62,384.44,156.26,209.39,166.41,185.66,132.24,133.05,Upgrade
33,Long-Term Deferred Tax Liabilities,38.68,47.26,47.73,56.03,63.17,57.87,64.14,74.32,89.86,77.77,Upgrade
34,Other Long-Term Liabilities,411.35,372.65,170.19,1013,1718,1636,1327,690.76,618.4,55.81,Upgrade
35,Total Liabilities,13114,11962,14106,13208,13119,13468,12146,12532,11742,10487,Upgrade
36,Common Stock,486.11,486.11,486.11,456.95,456.95,455.84,455.84,417.99,417.99,420.57,Upgrade
37,Additional Paid-In Capital,4250,4159,3691,3077,1779,1716,1816,1042,1115,2699,Upgrade
38,Retained Earnings,7767,7381,7003,6667,6355,6062,6588,6209,5995,5688,Upgrade
39,Treasury Stock,-,-,-,-279.56,-279.56,-279.56,-279.56,-279.56,-279.56,-279.56,Upgrade
40,Comprehensive Income & Other,516.37,505.21,155,254.46,502.31,534.04,559.22,501.52,420.1,381.88,Upgrade
41,Total Common Equity,13019,12531,11335,10176,8814,8488,9139,7891,7668,8910,Upgrade
42,Minority Interest,1065,997.31,859.5,865.77,635.02,625.78,558.46,207.78,154.51,10.05,Upgrade
43,Shareholders' Equity,14085,13528,12194,11042,9449,9114,9698,8099,7823,8920,Upgrade
44,Total Liabilities & Equity,27198,25491,26300,24250,22568,22582,21844,20631,19565,19408,Upgrade
45,Total Debt,9453,8424,9867,9105,9187,9491,8907,9982,8990,8552,Upgrade
46,Net Cash (Debt),-2973,-2318,-1960,-3560,-3651,-3980,-2770,-4575,-4281,-4672,Upgrade
47,Net Cash Per Share,-0.79,-0.62,-0.53,-1.02,-1.05,-1.15,-0.81,-1.43,-1.34,-1.45,Upgrade
48,Filing Date Shares Outstanding,3762,3762,3695,3550,3477,3541,3414,3183,3191,3203,Upgrade
49,Total Common Shares Outstanding,3762,3762,3695,3550,3477,3541,3414,3183,3191,3203,Upgrade
50,Working Capital,2761,2565,1701,1299,2866,3066,4562,2736,2868,3819,Upgrade
51,Book Value Per Share,3.46,3.33,3.07,2.87,2.53,2.40,2.68,2.48,2.40,2.78,Upgrade
52,Tangible Book Value,5492,6684,4082,4724,2174,3423,3165,3070,1856,3771,Upgrade
53,Tangible Book Value Per Share,1.46,1.78,1.10,1.33,0.63,0.97,0.93,0.96,0.58,1.18,Upgrade
54,Buildings,-,2013,-,1707,-,1602,-,1455,-,1230,Upgrade
55,Machinery,-,3636,-,3408,-,3031,-,2718,-,2490,Upgrade
56,Construction In Progress,-,1381,-,1081,-,832.93,-,864.86,-,653.75,Upgrade
57,Leasehold Improvements,-,54.98,-,43.93,-,40.26,-,25.4,-,23.85,Upgrade
