,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
32,Additional Paid-In Capital,344.14,344.14,344.14,344.14,344.14,344.14,344.14,344.14,344.14,344.14,Upgrade
33,Retained Earnings,836.45,967.79,1124,1120,1118,1109,1051,1030,874.64,823.72,Upgrade
34,Comprehensive Income & Other,73.99,73.34,69,60.26,60.02,62.25,67.72,71.39,73.62,73.45,Upgrade
35,Total Common Equity,1259,1390,1542,1529,1527,1520,1468,1451,1297,1246,Upgrade
36,Minority Interest,192.38,240.08,234.58,233.99,222.22,193.53,169.18,158.76,127.43,128.42,Upgrade
37,Shareholders' Equity,1452,1630,1777,1763,1749,1714,1637,1610,1425,1375,Upgrade
38,Total Liabilities & Equity,9105,13204,12709,12691,12787,12608,12654,12684,13109,12441,Upgrade
39,Total Debt,2866,3138,3089,3450,3123,3285,2837,2741,2812,2816,Upgrade
40,Net Cash (Debt),-2677,-2803,-2946,-2650,-2894,-2664,-2576,-1676,-1818,-1362,Upgrade
41,Net Cash Per Share,-4.46,-4.67,-4.91,-4.42,-4.82,-4.44,-4.29,-2.79,-3.03,-2.33,Upgrade
42,Filing Date Shares Outstanding,600,600,600,600,600,600,600,600,600,600,Upgrade
43,Total Common Shares Outstanding,600,600,600,600,600,600,600,600,600,600,Upgrade
44,Working Capital,1192,1058,3045,3118,3961,1866,2975,1578,2447,2615,Upgrade
45,Book Value Per Share,2.10,2.32,2.57,2.55,2.55,2.53,2.45,2.42,2.16,2.08,Upgrade
46,Tangible Book Value,1259,1390,1542,1529,1527,1520,1468,1451,1297,1246,Upgrade
47,Tangible Book Value Per Share,2.10,2.32,2.57,2.55,2.55,2.53,2.45,2.42,2.16,2.08,Upgrade
48,Buildings,-,83.35,-,82.78,-,82.78,-,82.78,-,75.71,Upgrade
49,Machinery,-,61.69,-,60.5,-,60.44,-,59.9,-,55.31,Upgrade
50,Leasehold Improvements,-,3.28,-,3.28,-,3.28,-,3.08,-,1.38,Upgrade
