,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
45,Total Common Shares Outstanding,793.12,793.12,793.12,793.12,793.12,793.12,793.12,793.12,793.12,793.12,Upgrade
46,Working Capital,1409,1739,2041,1933,1417,1299,1264,606.08,709.76,690.21,Upgrade
47,Book Value Per Share,9.42,10.21,11.92,12.59,13.15,13.46,12.88,12.43,10.83,10.73,Upgrade
48,Tangible Book Value,7144,7755,9114,9622,10037,10200,9853,9504,8356,8264,Upgrade
49,Tangible Book Value Per Share,9.01,9.78,11.49,12.13,12.65,12.86,12.42,11.98,10.54,10.42,Upgrade
50,Buildings,-,170.35,-,167.54,-,96.58,-,22.14,-,21.54,Upgrade
51,Machinery,-,1341,-,1413,-,1355,-,1261,-,1072,Upgrade
52,Construction In Progress,-,-,-,4.38,-,118.84,-,108.77,-,100.59,Upgrade
53,Leasehold Improvements,-,20.65,-,17.76,-,17.07,-,16.46,-,15.06,Upgrade
54,Order Backlog,33000,-,-,-,-,-,-,-,-,-,Upgrade
