,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
38,Shareholders' Equity,415.42,448.35,1172,1246,1398,1254,1787,1755,2167,2047,Upgrade
39,Total Liabilities & Equity,20003,20989,21678,22989,22718,22830,22089,23221,22623,23552,Upgrade
40,Total Debt,4857,5138,5575,6005,6417,6653,7023,7124,7297,7528,Upgrade
41,Net Cash (Debt),822.73,-1168,-672.75,-941.23,-1484,-2655,-3466,-4419,-3754,-3517,Upgrade
42,Net Cash Per Share,0.73,-1.04,-0.60,-0.84,-1.33,-2.37,-3.10,-3.95,-3.35,-3.14,Upgrade
43,Filing Date Shares Outstanding,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,Upgrade
44,Total Common Shares Outstanding,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,Upgrade
45,Working Capital,-7350,-8505,-7641,-6555,-6867,-8145,-7914,-8418,-7670,-5145,Upgrade
46,Book Value Per Share,0.02,0.06,0.67,0.77,0.93,0.92,1.32,1.30,1.63,1.58,Upgrade
47,Tangible Book Value,-244.71,-200.45,476.07,592.42,778.9,774.6,1216,1191,1591,1544,Upgrade
48,Tangible Book Value Per Share,-0.22,-0.18,0.43,0.53,0.70,0.69,1.09,1.06,1.42,1.38,Upgrade
49,Buildings,-,3447,-,3443,-,3188,-,3186,-,3157,Upgrade
50,Machinery,-,1357,-,1582,-,1662,-,1735,-,1842,Upgrade
51,Construction In Progress,-,14.34,-,4.33,-,9.74,-,10.23,-,33.35,Upgrade
52,Leasehold Improvements,-,1898,-,2108,-,2105,-,2007,-,2100,Upgrade
