,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
32,Comprehensive Income & Other,87.71,105.59,93.03,113.13,142.72,168.51,136.53,111.19,-51.21,-13.37,Upgrade
33,Total Common Equity,1473,1469,1266,1184,1298,1319,2214,2113,1900,1863,Upgrade
34,Minority Interest,-0.03,-0.04,0.02,-0,0.08,0.03,0.06,0.06,0.37,-1.15,Upgrade
35,Shareholders' Equity,1472,1469,1266,1184,1298,1319,2214,2113,1901,1862,Upgrade
36,Total Liabilities & Equity,2120,2136,1711,1811,1893,1876,2891,2870,2638,2676,Upgrade
37,Total Debt,178,179.83,34.93,208.56,265.42,209.98,4.24,8.39,3.7,7.13,Upgrade
38,Net Cash (Debt),612.12,470.13,693.29,544.71,520.49,1031,1181,1016,445.97,138.78,Upgrade
39,Net Cash Growth,-11.71%,-13.69%,33.20%,-47.19%,-55.92%,1.51%,164.77%,632.12%,193.20%,-18.66%,Upgrade
40,Net Cash Per Share,1.60,1.19,1.76,1.32,1.22,2.42,2.77,2.38,1.05,0.33,Upgrade
41,Filing Date Shares Outstanding,393.95,393.95,393.95,393.95,426.46,426.46,426.46,426.46,426.46,426.46,Upgrade
42,Total Common Shares Outstanding,393.95,393.95,393.95,393.95,426.46,426.46,426.46,426.46,426.46,426.46,Upgrade
43,Working Capital,359.63,226.96,593.26,431.8,766.68,1349,1540,1181,1229,1154,Upgrade
44,Book Value Per Share,3.74,3.73,3.21,3.01,3.04,3.09,5.19,4.96,4.46,4.37,Upgrade
45,Tangible Book Value,1473,1469,1266,1184,1298,1319,2214,2113,1900,1863,Upgrade
46,Tangible Book Value Per Share,3.74,3.73,3.21,3.01,3.04,3.09,5.19,4.96,4.46,4.37,Upgrade
47,Land,-,124.02,-,83.84,-,83.84,-,48.38,-,48.38,Upgrade
48,Machinery,-,106.47,-,105.28,-,105.23,-,106.61,-,97.75,Upgrade
49,Leasehold Improvements,-,-,-,-,-,-,-,-,-,16.89,Upgrade
