,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
28,Long-Term Deferred Tax Liabilities,791.05,826.82,959.71,959.29,985.09,965.3,1216,1200,1183,1181,Upgrade
29,Total Liabilities,8519,9031,10315,10384,11066,10909,12435,12239,12272,11399,Upgrade
30,Common Stock,112.88,112.88,112.88,112.88,112.88,112.88,112.88,113.1,113.1,113.1,Upgrade
31,Additional Paid-In Capital,474.82,474.82,474.82,474.82,474.82,474.82,474.82,476.14,476.14,476.14,Upgrade
32,Retained Earnings,-545.83,14.67,537.13,1050,1691,2104,4008,4084,3897,4049,Upgrade
33,Comprehensive Income & Other,131.56,130.62,150.45,151.3,153.31,153.16,152.52,153.99,152.01,178.92,Upgrade
34,Total Common Equity,173.44,733,1275,1789,2432,2844,4748,4827,4638,4817,Upgrade
35,Minority Interest,286.63,233.82,127.45,137.68,131.79,86.01,91.96,92.9,89.4,13.44,Upgrade
36,Shareholders' Equity,460.07,966.82,1403,1926,2564,2930,4840,4920,4728,4831,Upgrade
37,Total Liabilities & Equity,8979,9998,11717,12311,13630,13839,17275,17159,17000,16230,Upgrade
38,Total Debt,4324,4480,5425,5355,5420,5242,6359,6377,7007,6721,Upgrade
39,Net Cash (Debt),-4187,-4271,-5279,-5162,-5167,-4895,-5108,-5488,-6200,-5736,Upgrade
40,Net Cash Per Share,-2.33,-2.37,-2.93,-2.87,-2.87,-2.72,-2.84,-3.04,-3.44,-3.18,Upgrade
41,Filing Date Shares Outstanding,1799,1799,1799,1799,1799,1799,1799,1802,1802,1802,Upgrade
42,Total Common Shares Outstanding,1799,1799,1799,1799,1799,1799,1799,1802,1802,1802,Upgrade
43,Working Capital,-3550,-3160,-2921,-2297,1266,-1315,14.8,1288,145.55,2160,Upgrade
44,Book Value Per Share,0.10,0.41,0.71,0.99,1.35,1.58,2.64,2.68,2.57,2.67,Upgrade
45,Tangible Book Value,173.44,733,1275,1789,2432,2844,4748,4827,4638,4817,Upgrade
46,Tangible Book Value Per Share,0.10,0.41,0.71,0.99,1.35,1.58,2.64,2.68,2.57,2.67,Upgrade
47,Land,-,419.12,-,454.48,-,432.94,-,193.87,-,199.6,Upgrade
48,Machinery,-,33.42,-,34.33,-,34.59,-,28.56,-,26.12,Upgrade
49,Construction In Progress,-,-,-,-,-,57.65,-,-,-,-,Upgrade
50,Leasehold Improvements,-,172.2,-,170.49,-,162.14,-,110.96,-,66.53,Upgrade
