,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
36,Total Common Equity,5140,4747,5089,5104,5266,5500,5740,5835,5866,5784,Upgrade
37,Minority Interest,64.67,93.95,199.01,204.34,218.66,233.45,245.63,242.64,342.98,357.48,Upgrade
38,Shareholders' Equity,5204,4841,5288,5308,5485,5734,5985,6077,6209,6142,Upgrade
39,Total Liabilities & Equity,13421,13533,14584,15180,15408,15505,15611,15176,14483,14509,Upgrade
40,Total Debt,3404,3590,4525,4946,5302,5621,6507,6426,5818,4789,Upgrade
41,Net Cash (Debt),-3281,-3409,-4205,-3978,-4198,-4018,-5580,-5432,-5431,-4379,Upgrade
42,Net Cash Per Share,-1.63,-1.70,-2.09,-1.98,-2.09,-2.00,-2.77,-2.70,-2.70,-2.18,Upgrade
43,Filing Date Shares Outstanding,2011,2011,2011,2011,2011,2011,2011,2011,2011,2013,Upgrade
44,Total Common Shares Outstanding,2011,2011,2011,2011,2011,2011,2011,2011,2011,2013,Upgrade
45,Working Capital,153.88,-846.55,-332.48,-439.57,-810.42,273.78,2418,2113,1142,1773,Upgrade
46,Book Value Per Share,2.56,2.36,2.53,2.54,2.62,2.74,2.85,2.90,2.92,2.87,Upgrade
47,Tangible Book Value,5140,4747,5075,5089,5237,5469,5609,5703,5734,5651,Upgrade
48,Tangible Book Value Per Share,2.56,2.36,2.52,2.53,2.60,2.72,2.79,2.84,2.85,2.81,Upgrade
49,Buildings,-,223.76,-,223.42,-,222.84,-,237.05,-,192.94,Upgrade
50,Machinery,-,132.7,-,134.28,-,129.53,-,148.29,-,134.96,Upgrade
51,Construction In Progress,-,164.15,-,124.71,-,65.83,-,50.19,-,-8.47,Upgrade
52,Leasehold Improvements,-,171.47,-,172.41,-,199.22,-,172.14,-,169.32,Upgrade
