,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
35,Retained Earnings,26985,26186,25601,25046,24670,23729,23339,22531,22055,21604,Upgrade
36,Comprehensive Income & Other,2678,2247,667.89,306.66,446.34,2215,1869,1607,460.65,952.22,Upgrade
37,Total Common Equity,33891,32682,30499,29601,29365,30192,29457,28386,26764,26805,Upgrade
38,Minority Interest,8508,8317,7801,7634,7576,7634,7478,7305,6962,6999,Upgrade
39,Shareholders' Equity,42399,40999,38300,37235,36942,37826,36934,35691,33726,33805,Upgrade
40,Total Liabilities & Equity,272366,269789,258805,259159,262080,256531,252787,254961,259941,250312,Upgrade
41,Total Debt,5735,7684,5670,5338,5911,6174,6321,7715,7077,7038,Upgrade
42,Net Cash (Debt),23981,19074,20916,27227,28186,16542,6319,22844,16057,25150,Upgrade
43,Net Cash Growth,14.65%,-29.94%,-25.79%,64.59%,346.06%,-27.59%,-60.65%,-9.17%,48.80%,-11.94%,Upgrade
44,Net Cash Per Share,74.79,59.67,65.32,85.18,88.20,51.76,19.77,71.48,50.25,78.71,Upgrade
45,Filing Date Shares Outstanding,318.99,319.58,319.58,319.58,319.58,319.58,319.58,319.58,319.58,319.58,Upgrade
46,Total Common Shares Outstanding,318.99,319.58,319.58,319.58,319.58,319.58,319.58,319.58,319.58,319.58,Upgrade
47,Book Value Per Share,106.25,102.27,95.44,92.63,91.89,94.48,92.17,88.82,83.75,83.88,Upgrade
48,Tangible Book Value,33013,31803,29621,28723,28498,29326,28599,27529,25808,25850,Upgrade
49,Tangible Book Value Per Share,103.49,99.52,92.69,89.88,89.18,91.76,89.49,86.14,80.76,80.89,Upgrade
