,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
13,Long-Term Investments,-,67.22,69.21,69.94,23.26,24.33,20.62,20.39,32.02,37.3,Upgrade
14,Long-Term Deferred Tax Assets,45.57,-,-,-,-,-,18.29,18.08,2.33,3.3,Upgrade
15,Other Long-Term Assets,505.45,3199,3518,3669,3950,6205,6545,6645,3778,4045,Upgrade
16,Total Assets,4346,4891,6123,6526,13114,13538,14668,14712,17625,18153,Upgrade
17,Accounts Payable,43.93,219.95,1137,219.07,298.76,2204,2975,2096,2072,1672,Upgrade
18,Accrued Expenses,-,41.78,-,91.9,-,445.01,-,459.53,-,173.72,Upgrade
19,Short-Term Debt,-,-,-,-,-,-,-,-,930.59,-,Upgrade
20,Current Portion of Long-Term Debt,217.69,1174,1157,1852,2048,6450,4927,4410,4013,5022,Upgrade
21,Current Portion of Leases,24.41,33.24,47.52,40.73,34.6,31.49,39.41,31.77,38.92,36.07,Upgrade
22,Current Income Taxes Payable,-,5.72,104.02,16.81,102.92,284.27,712.98,276.21,258.58,118.83,Upgrade
23,Current Unearned Revenue,-,15.23,14.8,22.3,15.35,2139,1994,2041,5248,4666,Upgrade
24,Other Current Liabilities,3508,1375,1607,2543,12081,2467,553.6,1001,1131,998.02,Upgrade
25,Total Current Liabilities,3794,2866,4068,4786,14581,14021,11202,10315,13692,12687,Upgrade
26,Long-Term Debt,-,594.54,730.2,285.62,313.29,648.79,2115,2746,2037,3005,Upgrade
27,Long-Term Leases,18.18,23.34,27.25,42.56,56.04,67.05,61.05,76.05,48.95,76.24,Upgrade
28,Long-Term Deferred Tax Liabilities,-,158.84,212.89,222.82,327.65,592.82,671.62,664.51,677.6,708.87,Upgrade
29,Other Long-Term Liabilities,-,-,-,-,-,-,610.92,604.72,2.75,5.86,Upgrade
30,Total Liabilities,3812,3642,5039,5337,15278,15330,14660,14407,16459,16483,Upgrade
31,Common Stock,297.59,297.59,297.59,297.59,297.59,297.59,297.59,297.59,297.59,297.59,Upgrade
32,Additional Paid-In Capital,-,-,-,-,-,-,2322,-,2322,-,Upgrade
33,Retained Earnings,-2113,-1561,-1837,-1650,-5101,-4632,-2550,-2562,-1525,-1411,Upgrade
34,Comprehensive Income & Other,2288,2385,2430,2338,2424,2316,-284.14,2335,15.7,2723,Upgrade
35,Total Common Equity,472.96,1122,890.46,985.31,-2380,-2019,-214.61,71.26,1110,1609,Upgrade
36,Minority Interest,60.65,126.26,194.09,203.96,216.38,226.35,222.86,233.53,56.27,61.14,Upgrade
37,Shareholders' Equity,533.61,1249,1085,1189,-2164,-1792,8.25,304.79,1166,1671,Upgrade
38,Total Liabilities & Equity,4346,4891,6123,6526,13114,13538,14668,14712,17625,18153,Upgrade
39,Total Debt,260.28,1825,1962,2221,2452,7198,7142,7264,7069,8140,Upgrade
40,Net Cash (Debt),-205.36,-1694,-1867,-2060,-2263,-6847,-6900,-6991,-6587,-7588,Upgrade
41,Net Cash Per Share,-1.38,-11.38,-12.55,-13.85,-15.21,-46.02,-46.37,-46.98,-44.27,-51.00,Upgrade
42,Filing Date Shares Outstanding,148.79,148.79,148.79,148.79,148.79,148.79,148.79,148.79,148.79,148.79,Upgrade
43,Total Common Shares Outstanding,148.79,148.79,148.79,148.79,148.79,148.79,148.79,148.79,148.79,148.79,Upgrade
44,Working Capital,-4.75,-1806,-2113,-2642,-6112,-7467,-4163,-3331,-863.43,376.2,Upgrade
45,Book Value Per Share,3.18,7.54,5.98,6.62,-16.00,-13.57,-1.44,0.48,7.46,10.82,Upgrade
46,Tangible Book Value,472.96,1122,890.46,985.31,-2380,-2019,-214.61,71.26,1110,1609,Upgrade
47,Tangible Book Value Per Share,3.18,7.54,5.98,6.62,-16.00,-13.57,-1.44,0.48,7.46,10.82,Upgrade
48,Buildings,-,710.74,-,746.94,-,827.85,-,808.51,-,766.33,Upgrade
49,Machinery,-,85.71,-,93.82,-,109.12,-,107.21,-,95.3,Upgrade
50,Leasehold Improvements,-,47.74,-,50.92,-,54.1,-,43.86,-,13.63,Upgrade
